movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"69227","John R. Cherry III","3000000","1450029","96","Comedy,Family","Эрнест снова в седле"
"69224","Robert Guédiguian","0","285038","105","Comedy,Drama,Romance","Мариус и Жаннетт"
"69211","Stephen Bradley","5000000","130051","80","Comedy,Fantasy,Horror","Мальчики едят девочек"
"69140","David Moore","0","0","90","Crime,Drama,Horror","Суинни Тодд"
"69134","Lars von Trier","11000000","7413863","108","Drama,Horror,Thriller","Антихрист"
"69131","John Madden","0","2961647","95","Action,Crime,Drama","Киллер"
"69122","Todd Phillips","35000000","469328922","100","Comedy","Мальчишник в Вегасе"
"69118","Bertrand Tavernier","0","7999896","117","Crime,Drama,Mystery","В электрическом тумане"
"69069","Will Gluck","20000000","18599102","90","Comedy,Sport","Зажги этим летом!"
"68959","Seiji Mizushima","0","10197984","105","Animation,Action,Adventure","Стальной алхимик: Завоеватель Шамбалы"
"68954","Pete Docter,Bob Peterson","175000000","735102136","96","Animation,Adventure,Comedy","Вверх"
"68952","Sam Raimi","30000000","90843550","99","Horror","Затащи меня в Ад"
"68945","Hideaki Anno,Ken Andô,Naoyasu Habu","0","15877","101","Animation,Action,Drama","Евангелион: Смерть и перерождение"
"68932","Joe Wright","60000000","38332994","117","Biography,Drama,Music","Солист"
"68886","Éric Lartigau","9612000.0","30178449","90","Comedy,Romance","Как жениться и остаться холостым"
"68872","Roberto Rossellini","0","0","126","Drama,War","Paisà"
"68848","Rian Johnson","20000000","5530764","114","Action,Adventure,Comedy","Братья Блум"
"68835","Tom Gustafson","0","123789","95","Adventure,Comedy,Fantasy","Если бы весь мир был моим"
"68793","Shawn Levy","150000000","413106170","105","Adventure,Comedy,Family","Ночь в музее 2"
"68791","McG","200000000","371353001","115","Action,Adventure,Sci-Fi","Терминатор: Да придёт спаситель"
"68659","Kyle Newman","3900000","961203","120","Adventure,Comedy,Crime","Фанаты"
"68650","Timothy Linh Bui","0","17835","106","Action,Crime,Drama","Окись"
"68600","Danny Leiner","0","10303","93","Comedy,Sport","Гари, тренер по теннису"
"68597","Michael Winner","4000000","0","114","Action,Drama,Thriller","Scorpio"
"68554","Ron Howard","150000000","485930816","138","Action,Mystery,Thriller","Ангелы и демоны"
"68552","Wayne Kramer","19000000","3676533","113","Crime,Drama","Переправа"
"68536","Jan Harlan","0","0","142","Documentary,Biography","Стэнли Кубрик: Жизнь в кино"
"68522","Alastair Fothergill,Mark Linfield","32400000.000000004","108976456","90","Documentary","Земля"
"68486","John Woo","80000000","120432178","142","Action,Adventure,Drama","Битва у Красной скалы 2"
"68480","Steno","0","0","108","Action,Comedy,Crime","Piedone d'Egitto"
"68444","Sean McGinly","0","900689","90","Adventure,Comedy,Drama","Bеликий Бак Ховард"
"68358","J.J. Abrams","150000000","385681768","127","Action,Adventure,Sci-Fi","Звёздный путь"
"68347","Cary Joji Fukunaga","0","5102705","96","Adventure,Crime,Drama","Без имени"
"68319","Gavin Hood","150000000","373062864","107","Action,Sci-Fi","Люди Икс: Начало. Росомаха"
"68269","Jean-Marc Vallée","35000000","29196409","105","Biography,Drama,History","Молодая Виктория"
"68237","Duncan Jones","5000000","9760107","97","Drama,Mystery,Sci-Fi","Луна 2112"
"68205","Mark Neveldine,Brian Taylor","20000000","34572541","96","Action,Crime,Thriller","Адреналин 2: Высокое напряжение"
"68194","Tom Hooper","10000000","4091378","98","Biography,Drama,Sport","Проклятый Юнайтед"
"68159","Kevin Macdonald","60000000","87812371","127","Crime,Drama,Mystery","Большая игра"
"68157","Quentin Tarantino","70000000","321458605","153","Adventure,Drama,War","Бесславные ублюдки"
"68135","Burr Steers","20000000","136316880","102","Comedy,Drama,Fantasy","Папе снова 17"
"68073","Richard Curtis","50000000","36352467","135","Comedy,Drama,Music","Рок-волна"
"67997","Armando Iannucci","771939.0","7787487","106","Comedy","В петле"
"67923","Justin Lin","85000000","360405638","107","Action,Crime,Thriller","Форсаж 4"
"67888","Clyde Bruckman,W.C. Fields","0","0","66","Comedy,Crime,Mystery","Man on the Flying Trapeze"
"67799","Seth Grossman","4500000","708152","90","Crime,Sci-Fi,Thriller","Эффект бабочки 3"
"67788","P.J. Hogan","0","108394089","104","Comedy,Romance","Шопоголик"
"67734","Greg Mottola","0","17164820","107","Comedy,Drama,Romance","Парк культуры и отдыха"
"67695","Jody Hill","18000000","26973554","86","Action,Comedy,Crime","Типа крутой охранник"
"67665","Sacha Gervasi","0","951380","80","Documentary,Biography,Drama","Anvil: История рок-группы"
