movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"3182","Errol Morris","0","507941","91","Documentary,Biography","Мистер Смерть"
"3181","Julie Taymor","0","2259680","162","Drama,History,Thriller","Тит - правитель Рима"
"3179","Alan Parker","50000000","13042112","145","Biography,Drama","Прах Анджелы"
"3178","Norman Jewison","50000000","73956241","146","Biography,Drama,Sport","Ураган"
"3177","Steve Carr","11000000","59827328","98","Comedy","Следующая пятница"
"3176","Anthony Minghella","40000000","128801965","139","Crime,Drama,Thriller","Талантливый мистер Рипли"
"3175","Dean Parisot","45000000","90683916","102","Adventure,Comedy,Sci-Fi","В поисках галактики"
"3174","Milos Forman","82000000","47434430","118","Biography,Comedy,Drama","Человек на Луне"
"3173","Oliver Stone","55000000","100230832","162","Drama,Sport","Каждое Воскресенье"
"3171","Jack Clayton","352800.0","0","117","Drama,Romance","Room at the Top"
"3169","John Schlesinger","12000000","17130087","131","Biography,Crime,Drama","The Falcon and the Snowman"
"3168","Dennis Hopper","360000","123756","95","Adventure,Drama","Беспечный ездок"
"3167","Mike Nichols","0","33989","98","Comedy,Drama","Carnal Knowledge"
"3165","James B. Harris","9000000","10058318","92","Action,Crime,Drama","Точка кипения"
"3163","Mike Leigh","12600000.0","7804349","160","Biography,Comedy,Drama","Кутерьма"
"3162","Matthew Warchus","10000000","1281813","106","Comedy,Crime,Drama","Симпатико"
"3161","Martha Fiennes","14000000","206128","106","Drama,Romance","Онегин"
"3160","Paul Thomas Anderson","37000000","48453541","188","Drama","Магнолия"
"3159","James Algar,Gaëtan Brizzi,Paul Brizzi","80000000","90874570","75","Animation,Family,Fantasy","Фантазия 2000"
"3158","Kaige Chen","15000000","1267239","162","Drama,History,Romance","Император и убийца"
"3157","Rob Minkoff","133000000","300135367","84","Adventure,Comedy,Family","Стюарт Литтл"
"3156","Chris Columbus","100000000","87423861","132","Drama,Romance,Sci-Fi","Двухсотлетний человек"
"3155","Andy Tennant","92000000","113996937","148","Drama,History,Romance","Анна и король"
"3153","Nathan Juran","650000","0","88","Action,Adventure,Family","Седьмое путешествие Синдбада"
"3152","Peter Bogdanovich","1300000","29146255","118","Drama,Romance","Последний киносеанс"
"3150","Tim Roth","0","254441","98","Drama,Thriller","Зона военных действий"
"3148","Lasse Hallström","24000000","88545092","126","Drama,Romance","Правила виноделов"
"3147","Frank Darabont","60000000","286801374","189","Crime,Drama,Fantasy","Зелёная миля"
"3146","Mike Mitchell","17000000","92938755","88","Comedy,Romance","Мужчина по вызову"
"3145","Tim Robbins","36000000","2986932","132","Drama","Колыбель будет качаться"
"3143","John Boorman","4150000","0","103","Adventure,War","Hell in the Pacific"
"3142","Phil Joanou","0","8600823","99","Documentary,Music","U2: Rattle and Hum"
"3141","Jack Nicholson","19000000","10005969","137","Crime,Drama,Mystery","The Two Jakes"
"3138","Steven Kampmann,William Porter","0","7467504","98","Drama,Romance,Sport","Stealing Home"
"3135","Lewis John Carlino","4000000","4702575","115","Drama","The Great Santini"
"3134","Jean Renoir","0","21840","113","Drama,War","La grande illusion"
"3132","Marshall Neilan","0","0","85","Comedy,Drama","Длинноногий папочка"
"3130","Brian De Palma","47000000","15691192","125","Comedy,Drama,Romance","The Bonfire of the Vanities"
"3129","Woody Allen","29750000","4525794","95","Comedy,Drama,Music","Сладкий и гадкий"
"3127","Jane Campion","15000000","1765545","115","Comedy,Drama","Священный дым"
"3125","Neil Jordan","23000000","10827816","102","Drama,Romance","Конец романа"
"3120","Jonathan Lynn","50000000","46666502","112","Comedy,Crime","Достопочтенный джентльмен"
"3117","Ang Lee","38000000","635096","138","Drama,Romance,War","Погоня с Дьяволом"
"3115","Joel Schumacher","15000000","4488529","112","Crime,Drama","Без изъяна"
"3114","John Lasseter,Ash Brannon,Lee Unkrich","90000000","497375381","92","Animation,Adventure,Comedy","История игрушек 2"
"3113","Peter Hyams","100000000","211989043","122","Action,Fantasy,Horror","Конец света"
"3112","Tom Moore","3000000","441863","96","Drama","'night, Mother"
"3111","Robert Benton","0","34901614","111","Drama","Places in the Heart"
"3109","Mark Rydell","18000000","11489982","124","Drama","The River"
"3108","Terry Gilliam","24000000","41895491","137","Comedy,Drama,Fantasy","Король-рыбак"
