movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"2728","Stanley Kubrick,Anthony Mann","12000000","1844917","197","Adventure,Biography,Drama","Спартак"
"2727","Stanley Kubrick","75000","0","67","Crime,Drama,Film-Noir","Killer's Kiss"
"2726","Stanley Kubrick","320000","203","84","Crime,Drama,Film-Noir","Убийство"
"2725","Michael Polish","500000","985341","111","Drama","Близнецы из Айдахо"
"2724","Garry Marshall","70000000","309460292","116","Comedy,Romance","Сбежавшая невеста"
"2723","Kinka Usher","68000000","33461746","121","Action,Comedy,Fantasy","Таинственные люди"
"2722","Renny Harlin","60000000","164648231","105","Action,Adventure,Sci-Fi","Глубокое синее море"
"2720","David Kellogg","90000000","134403112","78","Action,Adventure,Comedy","Инспектор Гаджет"
"2719","Jan de Bont","80000000","177311151","113","Fantasy,Horror,Mystery","Призрак дома на холме"
"2718","Michael Patrick Jann","15000000","10571408","97","Comedy,Romance,Thriller","Убийственные красотки"
"2717","Ivan Reitman","25000000","215394738","108","Action,Comedy,Fantasy","Охотники за привидениями 2"
"2716","Ivan Reitman","30000000","296578797","105","Action,Comedy,Fantasy","Охотники за привидениями"
"2713","Steve Miner","35000000","56870414","82","Action,Comedy,Horror","Лэйк Плэсид: Озеро страха"
"2712","Stanley Kubrick","65000000","162260377","159","Drama,Mystery,Thriller","С широко закрытыми глазами"
"2710","Daniel Myrick,Eduardo Sánchez","60000","248639099","81","Horror,Mystery","Ведьма из Блэр: Курсовая с того света"
"2709","Tim Hill","24000000","22323612","87","Adventure,Comedy,Family","Маппеты в космосе"
"2708","Éric Rohmer","0","2221438","112","Comedy,Drama,Romance","Осенняя сказка"
"2707","Mark Pellington","31000000","41067311","117","Action,Crime,Drama","Дорога на Арлингтон"
"2706","Paul Weitz,Chris Weitz","11000000","235483004","95","Comedy","Американский пирог"
"2702","Spike Lee","22000000","19288130","142","Crime,Drama,Romance","Кровавое лето Сэма"
"2701","Barry Sonnenfeld","170000000","222104681","106","Action,Comedy,Sci-Fi","Дикий, дикий Запад"
"2700","Trey Parker","21000000","83137603","81","Animation,Comedy,Fantasy","Южный Парк: Большой, длинный, необрезанный"
"2699","Frank Marshall","22000000","53208180","109","Comedy,Horror,Thriller","Арахнофобия"
"2698","John Tatoulis","0","0","95","Sci-Fi","Zone 39"
"2697","Udayan Prasad","0","417683","87","Comedy,Drama,Romance","Мой сын - фанатик"
"2696","Francis Veber","13120000.0","4071548","80","Comedy","Ужин с придурком"
"2695","Rowan Woods","0","3146","86","Crime,Drama","Парни"
"2694","Dennis Dugan","34200000","234801895","93","Comedy,Drama","Большой папа"
"2693","Roger Nygard","375000","318246","86","Documentary,Comedy","Трекки"
"2692","Tom Tykwer","1930340.9999999998","7272637","81","Action,Crime,Thriller","Беги, Лола, беги"
"2691","Giuseppe Tornatore","9000000","21061339","169","Drama,Music,Romance","Легенда о пианисте"
"2690","Oliver Parker","14000000","18542974","97","Comedy,Romance","Идеальный муж"
"2688","Simon West","95000000","149705852","116","Crime,Drama,Mystery","Генеральская дочь"
"2687","Chris Buck,Kevin Lima","130000000","448191819","88","Animation,Adventure,Comedy","Тарзан"
"2686","François Girard","18000000","10019109","130","Drama,Music,Mystery","Красная скрипка"
"2683","Jay Roach","33000000","313701294","95","Action,Adventure,Comedy","Остин Пауэрс: Шпион, который меня соблазнил"
"2682","John Sayles","10000000","2160710","126","Adventure,Drama,Thriller","Забвение"
"2681","Robert Meyer Burnett","0","30229","113","Comedy,Romance","Фан-клуб"
"2677","Wim Wenders","0","23142551","105","Documentary,Music","Клуб Буэна Виста"
"2676","Jon Turteltaub","80000000","34105207","126","Drama,Thriller","Инстинкт"
"2674","Mike Figgis","4000000","164022","106","Drama","Потеря сексуальной невинности"
"2672","Josef Rusnak","16000000","18564088","100","Mystery,Sci-Fi,Thriller","Тринадцатый этаж"
"2671","Roger Michell","42000000","363889678","124","Comedy,Drama,Romance","Ноттинг Хилл"
"2670","Robert Wise","0","0","93","Action,Drama,War","Run Silent, Run Deep"
"2669","Lewis Milestone","0","14200","97","Drama,War","Pork Chop Hill"
"2668","Wes Craven","3000000","0","91","Horror,Sci-Fi","Болотная тварь"
"2665","Fred F. Sears","0","0","83","Action,Horror,Sci-Fi","Earth vs. the Flying Saucers"
"2664","Don Siegel","417000","2615","80","Drama,Horror,Sci-Fi","Вторжение похитителей тел"
"2662","Byron Haskin","2000000","0","85","Action,Sci-Fi,Thriller","Вoйна миров"
"2661","Jack Arnold","800000","270","81","Horror,Sci-Fi","It Came from Outer Space"
