movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"92198","Roger Donaldson","17000000","14089528","105","Action,Crime,Drama","Голодный кролик атакует"
"92192","Gonzalo López-Gallego","5000000","26236153","86","Horror,Mystery,Sci-Fi","Аполлон 18"
"92094","Philip Martin","0","0","94","Biography,Drama,History","Эйнштейн и Эддингтон"
"92048","Larysa Kondracki","0","1870392","112","Biography,Crime,Drama","Стукачка"
"92046","Michael Glawogger","0","382027","98","Comedy","Контакт под кайфом"
"92008","Steven Soderbergh","23000000","34513760","93","Action,Drama,Thriller","Нокаут"
"91981","Kaige Chen","10000000","29093560","122","Drama,History","Сирота из рода Чжао"
"91978","Asger Leth","42000000","47636031","102","Action,Crime,Thriller","На грани"
"91976","Joe Carnahan","25000000","79781695","117","Action,Adventure,Drama","Схватка"
"91974","Måns Mårlind,Björn Stein","70000000","160112671","88","Action,Fantasy,Thriller","Другой мир: Пробуждение"
"91947","0","0","0","0","0","0"
"91935","Niall MacCormick","0","32992","90","Drama","Альбатрос"
"91890","Phyllida Lloyd","13000000","115890792","105","Biography,Drama","Железная леди"
"91873","Todd Graff","25000000","31158113","118","Comedy,Drama,Music","Радостный шум"
"91869","Constance Marks,Philip Shane","0","310812","80","Documentary,Biography","История Элмо: Приключение кукловода"
"91860","Johan van der Keuken","0","0","143","Documentary","De weg naar het zuiden"
"91842","Baltasar Kormákur","25000000","96262212","109","Action,Adventure,Crime","Контрабанда"
"91784","Sebastian Gutierrez","1000000","0","80","Comedy,Drama,Romance","Девушка входит в бар"
"91690","Jennifer Westfeldt","10000000","13041254","107","Comedy,Drama,Romance","Дети сексу не помеха"
"91688","George Ratliff","5500000","89182","96","Comedy,Crime,Drama","Бульвар спасения"
"91671","Mike Mitchell","75000000","342695435","87","Adventure,Comedy,Family","Элвин и бурундуки 3"
"91666","Henry Cass","0","0","88","Comedy,Drama,Romance","Last Holiday"
"91660","Chris Gorak","30000000","64626786","89","Action,Adventure,Horror","Фантом"
"91658","David Fincher","90000000","232617430","158","Crime,Drama,Mystery","Девушка с татуировкой дракона"
"91653","Cameron Crowe","50000000","120081841","124","Comedy,Drama,Family","Мы купили зоопарк"
"91630","0","0","0","0","0","0"
"91628","Garry Marshall","56000000","142044638","118","Comedy,Romance","«Старый» Новый год"
"91622","Jason Reitman","12000000","22939027","94","Comedy,Drama","Бедная богатая девочка"
"91571","Ralph Fiennes","0","2435325","123","Drama,Thriller,War","Кориолан"
"91542","Guy Ritchie","125000000","543848418","129","Action,Adventure,Mystery","Шерлок Холмс: Игра теней"
"91535","Tony Gilroy","125000000","276144750","135","Action,Adventure,Thriller","Эволюция Борна"
"91529","Christopher Nolan","250000000","1085289416","164","Action,Drama,Thriller","Тёмный рыцарь: Возрождение легенды"
"91500","Gary Ross","78000000","695220619","142","Action,Adventure,Sci-Fi","Голодные игры"
"91488","Jimmy T. Murakami,Dianne Jackson","0","0","26","Animation,Adventure,Family","The Snowman"
"91485","Simon West","100000000","314975955","103","Action,Adventure,Thriller","Неудержимые 2"
"91483","Walter Hill","45000000","21947209","92","Action,Crime,Thriller","Неудержимый"
"91470","Geoffrey Fletcher","8000000","108139","88","Action,Comedy,Crime","Виолет и Дейзи"
"91414","Sarah Smith,Barry Cook","100000000","151411134","97","Animation,Adventure,Comedy","Секретная служба Санта-Клауса"
"91386","George Miller,Gary Eck,David Peers","135000000","159197038","117","Animation,Adventure,Comedy","Делай ноги 2"
"91355","Stefan Fjeldmark,Jesper Møller,Joanna Wizmur","0","22501596","78","Animation,Adventure,Comedy","Астерикс и викинги"
"91353","Gerhard Hahn","10478994.0","0","85","Animation,Adventure,Comedy","Астерикс завоевывает Америку"
"91337","Marc Fienberg","1100000","659483","105","Comedy,Romance","Сыграем в игру"
"91325","Stephen Daldry","40000000","55247881","129","Adventure,Drama,Mystery","Жутко громко и запредельно близко"
"91323","David Gordon Green","25000000","34942188","81","Comedy","Нянь"
"91273","Guy Moshe","25000000","129706","124","Action,Drama,Thriller","Бунраку"
"91266","Damon Santostefano","5000000","0","90","Comedy,Family,Music","Еще одна история о Золушке"
"91261","Valeriy Todorovskiy","15000000","17101695","130","Drama,Musical,Romance","Стиляги"
"91233","Gary Rydstrom","0","0","5","Animation,Short,Comedy","Похищение"
"91128","Bruce Robinson","45000000","30134958","119","Comedy,Drama","Ромовый дневник"
"91126","Steven Spielberg","66000000","177584879","146","Action,Adventure,Drama","Боевой конь"
