movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"95105","Eric Darnell,Tom McGrath,Conrad Vernon","145000000","746921274","95","Animation,Adventure,Comedy","Мадагаскар 3"
"95088","Colin Trevorrow","750000","4424699","86","Adventure,Comedy,Drama","Безопасность не гарантируется"
"95067","Brian Robbins","40000000","22044277","91","Comedy,Drama,Fantasy","Тысяча слов"
"95004","Lauren Montgomery,Bruce Timm,Brandon Vietti","3500000","0","75","Animation,Action,Adventure","Супермен: Судный день"
"94985","Adrian Grunberg","20000000","8826837","96","Action,Drama,Thriller","«Весёлые» каникулы"
"94959","Wes Anderson","16000000","68265576","94","Adventure,Comedy,Drama","Королевство полной луны"
"94953","David Wain","0","23812816","98","Comedy,Romance","Жажда странствий"
"94931","Sarah Polley","0","4965950","116","Comedy,Drama","Любит/Не любит"
"94919","Baltasar Kormákur","10000000","80112","83","Drama,Thriller","До последнего вздоха"
"94896","Richard Linklater","5000000","10173061","99","Biography,Comedy,Crime","Берни"
"94867","Nicholas McCarthy","400000","5664404","89","Horror,Mystery,Thriller","Пакт"
"94864","Ridley Scott","130000000","403354469","124","Adventure,Mystery,Sci-Fi","Прометей"
"94833","Peter Lord,Jeff Newitt","55000000","123069765","88","Animation,Action,Adventure","Пираты! Банда неудачников"
"94810","Kike Maíllo","7560000.000000001","1292789","94","Drama,Fantasy,Romance","Ева: Искусственный разум"
"94799","Zal Batmanglij","135000","424088","87","Drama,Mystery,Sci-Fi","Звук моего голоса"
"94780","Rupert Sanders","170000000","396592829","127","Action,Adventure,Drama","Белоснежка и охотник"
"94777","Barry Sonnenfeld","225000000","654213485","106","Action,Adventure,Comedy","Люди в черном 3"
"94735","0","0","0","90","Documentary","BBC: Прогулки с монстрами. Жизнь до динозавров"
"94677","Larry Charles","65000000","179379533","83","Comedy","Диктатор"
"94661","Shimit Amin","0","197650","150","Comedy,Drama","Рокет Сингх: Продавец года"
"94503","Sheree Folkson","3150000.0","117754","89","Comedy,Drama,Romance","Ловушка для невесты"
"94494","Aimee Lagos","0","0","93","Drama,Thriller","96 минут"
"94478","Tim Burton","150000000","245527149","113","Comedy,Fantasy,Horror","Мрачные тени"
"94405","Boaz Yakin","30000000","41564670","94","Action,Crime,Thriller","Защитник"
"94325","Scott Hicks","25000000","99357138","101","Drama,Mystery,Romance","Счастливчик"
"94323","Tim Story","12000000","96070507","123","Comedy,Romance","Думай, как мужчина"
"94266","Nicholas Stoller","30000000","54169363","124","Comedy,Drama,Romance","Немножко женаты"
"94262","Spencer Gordon Bennet","135000","0","72","Sci-Fi,Thriller","The Atomic Submarine"
"94160","Victor Cook,Mike Disa,Sangjin Kim","0","0","84","Animation,Action,Adventure","Ад Данте: Анимированный эпос"
"94150","Tanya Wexler","0","9584256","100","Biography,Comedy,Romance","Без истерики!"
"94130","Lee Hirsch","1100000","4411649","99","Documentary","Проект 'Задира'"
"94122","Morgan Spurlock","1500000","34665","88","Documentary","Комик-Кон, эпизод четвертый: Фанатская надежда"
"94070","John Madden","10000000","150501815","124","Comedy,Drama,Romance","Отель «Мэриголд»: Лучший из экзотических"
"94018","Peter Berg","209000000","303025485","131","Action,Adventure,Sci-Fi","Морской бой"
"94015","Tarsem Singh","85000000","183018522","106","Adventure,Comedy,Drama","Белоснежка: Месть гномов"
"94011","Tony Krantz","17000000","159991","101","Action,Crime,Mystery","Большой взрыв"
"93988","0","0","0","235","Drama,Romance","Север и Юг"
"93982","James McTeigue","26000000","29699345","110","Crime,Mystery,Thriller","Ворон"
"93980","Bobby Farrelly,Peter Farrelly","30000000","54819301","92","Comedy,Family","Три балбеса"
"93855","Bobcat Goldthwait","0","393880","105","Action,Comedy,Crime","Боже, благослови Америку!"
"93840","Drew Goddard","30000000","70038838","95","Horror,Mystery,Thriller","Хижина в лесу"
"93838","Gareth Evans","1100000","9148519","101","Action,Crime,Thriller","Рейд"
"93831","Jon Hurwitz,Hayden Schlossberg","50000000","234989584","113","Comedy","Американский пирог: Все в сборе"
"93819","Mike Flanagan","70000","8555","87","Drama,Horror,Mystery","Отсутствие"
"93805","Timo Vuorensola","8100000.000000001","10109659","93","Action,Adventure,Comedy","Железное небо"
"93790","Tony Kaye","0","1688710","98","Drama","Учитель на замену"
"93766","Jonathan Liebesman","150000000","301970083","99","Action,Adventure,Fantasy","Гнев Титанов"
"93740","Lasse Hallström","0","34564651","107","Comedy,Drama,Romance","Рыба моей мечты"
"93723","Whit Stillman","0","1314358","99","Comedy,Drama,Romance","Девушки в опасности"
"93721","David Gelb","0","2692864","81","Documentary","Сны Дзиро о суши"
