movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"5103","David Mickey Evans","7000000","34348443","101","Comedy,Drama,Family","Площадка"
"5102","Daniel Stern","10000000","56500758","103","Comedy,Family,Fantasy","Новичок года"
"5099","Allan Dwan","0","0","88","Drama,Family,Musical","Heidi"
"5096","Patrick Read Johnson","48000000","16827402","99","Adventure,Comedy,Crime","Младенец на прогулке, или Ползком от гангстеров"
"5095","Billy Morrissette","0","384098","104","Comedy,Crime","Скотланд, Пенсильвания"
"5094","John McTiernan","70000000","25852764","98","Action,Sci-Fi,Sport","Роллербол"
"5093","Andrew Davis","85000000","78382433","108","Action,Drama,Thriller","Возмещение ущерба"
"5092","Shawn Levy","15000000","52970014","88","Adventure,Comedy,Family","Большой толстый лгун"
"5088","Bertrand Blier","0","0","118","Action,Comedy,Crime","Les valseuses"
"5083","Sturla Gunnarsson","5000000","0","99","Comedy,Drama,Mystery","Редкие птицы"
"5081","Jez Butterworth","13000000","16171098","93","Comedy,Crime,Thriller","Именинница"
"5080","Dewey Nicks","14000000","6413915","86","Comedy,Romance","Чyваки"
"5077","Joel Schumacher","13000000","22026369","113","Comedy,Romance","Cousins"
"5076","Stephen Sommers","6500000","24103594","108","Adventure,Comedy,Drama","Приключения Гекльберри Финна"
"5075","Gary Burns","740000.0","48333","87","Comedy","Waydowntown"
"5074","Todd Solondz","0","1318945","87","Comedy,Drama,Romance","Сказочник"
"5073","Nanni Moretti","0","11767402","99","Drama","Комната сына"
"5072","Rintarô","15000000","4035192","108","Animation,Adventure,Drama","Метрополис"
"5071","Denis Villeneuve","3400000","254832","87","Drama","Водоворот"
"5069","Kazuki Akane,Yoshiyuki Takei","0","94060","98","Adventure,Animation,Drama","Эскафлон"
"5068","Xiaoshuai Wang","0","215854","113","Drama","Пекинский велосипед"
"5066","Adam Shankman","11800000","47494916","101","Drama,Romance","Спеши любить"
"5065","Mark Pellington","32000000","55305279","119","Drama,Horror,Mystery","Чeловек-мотылек"
"5064","Kevin Reynolds","35000000","75395048","131","Action,Adventure,Drama","Граф Монте-Кристо"
"5063","Marlon Brando","6000000","0","141","Drama,Western","One-Eyed Jacks"
"5062","John Frankenheimer","0","0","106","Sci-Fi,Thriller","Второй раз"
"5060","Robert Altman","3500000","81600000","116","Comedy,Drama,War","Военно-полевой госпиталь"
"5059","Werner Herzog","0","0","80","Documentary,Biography,Drama","Малыш Дитер должен летать"
"5055","Rob Cohen","14000000","63513743","120","Action,Biography,Drama","Дракон: История Брюса Ли"
"5054","Douglas Trumbull","15000000","10219460","106","Sci-Fi,Thriller","Brainstorm"
"5053","Mike Binder","30000000","7941977","92","Action,Comedy,Crime","Тень Бэтмена"
"5051","Lone Scherfig","1000000","16350876","112","Comedy,Drama,Romance","Итальянский для начинающих"
"5049","Walter Hill","12000000","78868669","96","Action,Comedy,Crime","48 Hrs."
"5048","Brian Levant","33000000","115035090","99","Adventure,Comedy,Family","Снежные псы"
"5047","Steve Oedekerk","10000000","16994625","81","Action,Comedy","Кунг-По: Нарвись на кулак"
"5046","Gary Fleder","30000000","8694320","95","Drama,Mystery,Sci-Fi","Пришелец"
"5041","Ralph Bakshi","1200000","760883","81","Animation,Adventure,Fantasy","Огонь и лед"
"5040","Richard Fleischer","18000000","31042035","103","Action,Adventure,Fantasy","Конан-разрушитель"
"5039","Matthew Robbins","18000000","14110013","108","Action,Adventure,Fantasy","Dragonslayer"
"5034","Anthony Minghella","0","1554742","106","Comedy,Drama,Fantasy","Truly Madly Deeply"
"5033","Fred Schepisi","21800000","22997992","123","Drama,Romance,Thriller","The Russia House"
"5028","Tsai Ming-liang","0","265477","116","Drama,Romance","А у вас который час?"
"5027","Walter Hill","38000000","153518974","95","Action,Comedy,Crime","Another 48 Hrs."
"5026","Christophe Gans","29000000","70767418","142","Action,Adventure,Drama","Братство волка"
"5025","Jake Kasdan","18000000","43325009","82","Comedy,Drama","Страна чудаков"
"5023","Neal Jimenez,Michael Steinberg","2700000","1723319","106","Drama,Romance","Танец на воде"
"5021","Robert Moore","0","38200","95","Comedy,Crime,Mystery","Murder by Death"
"5016","Lasse Hallström","38000000","24690441","111","Drama","Корабельные новости"
"5015","Marc Forster","4000000","45011434","111","Drama,Romance","Бал монстров"
"5014","Jessie Nelson","22000000","97818302","132","Drama","Я Сэм"
