movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"50800","Danny Pang,Oxide Chun Pang","16000000","55060212","90","Drama,Horror,Mystery","Посланники"
"50798","Jason Friedberg,Aaron Seltzer","20000000","87238158","86","Adventure,Comedy,Fantasy","Очень эпическое кино"
"50796","Katja von Garnier","15000000","6340723","98","Drama,Fantasy,Horror","Кровь и шоколад"
"50794","Joe Carnahan","17000000","57232879","109","Action,Comedy,Crime","Козырные тузы"
"50792","Susannah Grant","25000000","16162580","124","Comedy,Drama,Romance","Кошки-мышки"
"50740","Paul Almond","0","0","40","Documentary,Biography,Reality-TV","Seven Up!"
"50685","Adrienne Shelly","1500000","22240529","108","Comedy,Drama,Romance","Официантка"
"50658","Michael Apted,Paul Almond","0","696975","180","Documentary,Biography","49 лет"
"50613","Conor McMahon","0","0","80","Action,Comedy,Horror","Мертвечина"
"50610","Frank Sebastiano","2800000","472185","86","Comedy,Sport","Пивная лига"
"50601","Gabor Csupo","17000000","137587063","96","Drama,Family,Fantasy","Мост в Терабитию"
"50514","Susanne Bier","0","11632723","120","Drama","После свадьбы"
"50445","Dave Meyers","10000000","25399945","84","Crime,Thriller","Попутчик"
"50442","Nick Cassavetes","0","32351125","122","Biography,Crime,Drama","Альфа Дог"
"50440","Michael Katleman","0","15291277","93","Action,Adventure,Crime","Первобытное зло"
"50356","Julien Duvivier","0","0","107","Comedy","Don Camillo"
"50354","Julien Duvivier","0","127840","115","Comedy","Le retour de Don Camillo"
"50274","Roger Michell","3780000.0","7321309","95","Comedy,Drama,Romance","Beнера"
"50189","Joe Nussbaum","0","0","97","Comedy","Американский пирог представляет Голая миля"
"50160","Chris Noonan","30000000","35078241","88","Biography,Drama,Romance","Мисс Поттер"
"50158","Sylvain White","13000000","75511123","115","Drama,Music,Romance","Братство танца"
"50147","Glen Morgan","9000000","21510851","95","Horror","Чёрное Рождество"
"50068","Clint Eastwood","19000000","68673228","141","Action,Adventure,Drama","Письма с Иводзимы"
"50064","Steven Soderbergh","32000000","5914908","105","Drama,Mystery,Romance","Хороший немец"
"50005","Yimou Zhang","45000000","78568977","114","Action,Drama,Romance","Проклятие золотого цветка"
"50003","Corey Yuen","21000000","7563172","87","Action,Adventure,Mystery","D.O.A.: Живым или мертвым"
"49961","Richard Eyre","15000000","49814392","92","Crime,Drama,Romance","Скандальный дневник"
"49957","Nicholas Hytner","2520000.0","13407101","109","Comedy,Drama,Romance","Любители истории"
"49932","David Lynch","0","4304157","180","Drama,Fantasy,Mystery","Внутренняя империя"
"49917","0","0","0","255","Documentary","Когда рушатся плотины: Реквием в четырех актах"
"49910","Richard LaGravenese","21000000","43095175","123","Biography,Crime,Drama","Писатели свободы"
"49824","Bill Condon","70000000","155456301","130","Drama,Music,Musical","Девушки мечты"
"49822","Robert De Niro","110000000","100266865","167","Drama,History,Thriller","Ложное искушение"
"49793","McG","65000000","43545364","131","Drama,Sport","Мы - одна команда"
"49772","John Curran","19400000","26910847","125","Drama,Romance","Разрисованная вуаль"
"49735","Todd Stephens","500000","745327","92","Comedy,Romance","Голубой пирог"
"49688","Michael Anderson","0","84627","124","Drama,History,War","The Dam Busters"
"49666","Steven Shainberg","16800000","2312717","122","Biography,Drama,Romance","Мех: Bоображаемый портрет Дианы Арбус"
"49651","Sylvester Stallone","24000000","155929020","102","Action,Drama,Sport","Рокки Бальбоа"
"49649","Stefen Fangmeier","100000000","250425512","104","Action,Adventure,Family","Эрагон"
"49647","Gary Winick","85000000","148964660","97","Adventure,Comedy,Family","Паутина Шарлотты"
"49530","Edward Zwick","100000000","171720398","143","Adventure,Drama,Thriller","Кровавый алмаз"
"49524","Catherine Hardwicke","35000000","46432264","101","Adventure,Drama,Family","Божественное рождение"
"49396","Liam Lynch","20000000","13939963","94","Adventure,Comedy,Music","Tenacious D in The Pick of Destiny"
"49389","Edwin S. Porter","150","0","11","Short,Action,Adventure","Большое ограбление поезда"
"49347","Richard Linklater","0","2209322","116","Comedy,Drama","Нация фастфуда"
"49314","David Ayer","2000000","5969708","116","Action,Crime,Drama","Крутые времена"
"49286","Nancy Meyers","85000000","205891960","136","Comedy,Romance","Отпуск по обмену"
"49284","Brad Silberling","0","1399222","82","Comedy,Drama","10 шагов к успеху"
"49280","Emilio Estevez","14000000","20718608","117","Biography,Drama,History","Бобби"
