movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"5755","J. Lee Thompson","2590000.0","0","111","Horror,Mystery,Thriller","Happy Birthday to Me"
"5752","Bill Forsyth","0","7710","91","Comedy,Drama,Romance","Gregory's Girl"
"5749","John Irvin","13500000","23371905","110","Drama,Horror,Thriller","Ghost Story"
"5747","Peter Weir","1690000.0","5734607","110","Adventure,Drama,History","Gallipoli"
"5746","Bruce D. Clark","700000","0","81","Action,Adventure,Horror","Galaxy of Terror"
"5745","Alan Alda","0","50427646","107","Comedy,Drama","The Four Seasons"
"5742","Ronald Neame","0","12480249","98","Comedy,Drama","First Monday in October"
"5741","François Truffaut","0","509","106","Drama,Romance","La femme d'à côté"
"5736","John Alan Schwartz","0","0","91","Documentary,Horror","Faces of Death III"
"5735","John Alan Schwartz","450000","0","105","Documentary,Horror","Faces of Death"
"5733","Peter Yates","8500000","6400000","103","Crime,Drama,Mystery","Eyewitness"
"5723","Michael Apted","9000000","15578237","103","Comedy,Romance","Continental Divide"
"5721","Jeremy Kagan","3000000","0","108","Drama","The Chosen"
"5720","Sergio Corbucci","0","19957","108","Adventure,Comedy,Action","Chi trova un amico trova un tesoro"
"5712","Brian De Palma","18000000","12000754","108","Crime,Drama,Mystery","Blow Out"
"5710","Steno","0","0","96","Action,Comedy","Banana Joe"
"5707","Sydney Pollack","12000000","40716963","116","Drama,Romance,Thriller","Absence of Malice"
"5706","Robert Aldrich","0","6468195","113","Comedy,Drama,Sport","...All the Marbles"
"5704","Greydon Clark","150000","0","89","Horror,Sci-Fi,Thriller","Without Warning"
"5700","Alberto De Martino","0","0","90","Animation,Action,Adventure","L'uomo puma"
"5699","William Wiard","3000000","0","98","Biography,Crime,Drama","Tom Horn"
"5696","James Bridges","0","46918287","132","Drama,Romance,Western","Urban Cowboy"
"5694","Sylvester Stallone","22000000","64892670","93","Drama,Music,Romance","Staying Alive"
"5693","John Badham","3000000","237113184","118","Drama,Music","Лихорадка субботнего вечера"
"5690","Isao Takahata","3700000","519421","89","Animation,Drama,War","Могила светлячков"
"5689","Robert Benton","48000000","15565363","106","Crime,Drama,Thriller","Billy Bathgate"
"5688","Hilary Birmingham","0","466664","102","Drama","Талли"
"5685","Patricia Cardoso","3000000","7777790","90","Comedy,Drama","Настоящие женщины всегда в теле"
"5684","Godfrey Reggio","3000000","155640","89","Documentary,Music","Накойкаци"
"5682","Tim Blake Nelson","5000000","621592","108","Drama,History,War","Серая зона"
"5680","Paul Schrader","7000000","2704951","105","Biography,Crime,Drama","Автофокус"
"5679","Gore Verbinski","48000000","249348933","115","Horror,Mystery","Звонок"
"5678","Ronny Yu","27000000","12881605","93","Action,Comedy,Crime","Формула 51"
"5675","Guy Ritchie","10000000","1036520","89","Comedy,Romance","Унесенные"
"5673","Paul Thomas Anderson","25000000","24679535","95","Comedy,Drama,Romance","Любовь, сбивающая с ног"
"5672","Kunihiko Yuyama,Jim Malone","0","28023563","75","Animation,Action,Adventure","Pokemon Navsegda: Selebi - Golos lesa"
"5670","Christian Charles","0","2751988","82","Documentary,Comedy","Комик"
"5669","Michael Moore","4000000","58011975","120","Documentary,Crime,Drama","Боулинг для Колумбины"
"5668","Peter Kosminsky","16000000","21672284","109","Drama","Белый олеандр"
"5667","Jay Russell","15000000","19344615","90","Drama,Family,Fantasy","Бессмертные"
"5666","Roger Avary","4000000","11832822","110","Comedy,Drama,Romance","Правила секса"
"5665","Brian Koppelman,David Levien","0","12806614","92","Crime,Drama,Thriller","Вышибалы"
"5664","Rick Famuyiwa","8000000","28316451","109","Comedy,Drama,Music","Тёмный сахар"
"5663","David Twohy","40000000","2622015","105","Action,Horror,Mystery","Глубина"
"5657","Franco Amurri","0","6488114","108","Action,Adventure,Comedy","Flashback"
"5651","Arthur Lubin,Gerry Chiniquy,Robert McKimson","0","0","99","Animation,Comedy,Family","The Incredible Mr. Limpet"
"5650","Rick Moranis,Dave Thomas","4000000","8571374","90","Comedy,Crime,Sci-Fi","The Adventures of Bob & Doug McKenzie: Strange Brew"
"5649","Terence Fisher","102060.0","0","82","Drama,Horror","Dracula"
"5646","Milos Forman","33000000","1132112","137","Drama,Romance","Valmont"
"5644","Sam Wood","0","0","128","Biography,Drama,Romance","The Pride of the Yankees"
