movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"4704","Howard Hawks","0","9276","157","Action,Adventure,Comedy","Hatari!"
"4703","Claire Denis","208000.0","2344286","105","Drama","Chocolat"
"4701","Brett Ratner","90000000","347325802","90","Action,Comedy,Crime","Час пик 2"
"4700","Garry Marshall","26000000","165335153","115","Comedy,Family,Romance","Как стать принцессой"
"4699","Michael Cristofer","42000000","35402320","116","Drama,Mystery,Romance","Соблазн"
"4697","Frank Henenlotter","35000","0","91","Comedy,Horror","Существо в корзине"
"4695","Karel Reisz","5500000","0","126","Action,Crime,Drama","Боевые псы"
"4690","Francis Ford Coppola","58000000","25928721","129","Crime,Drama,Music","The Cotton Club"
"4689","Dario Argento","1000000","0","112","Horror,Mystery,Thriller","Il gatto a nove code"
"4688","Bruce Beresford","7150000.0","8211952","101","Adventure,Drama,War","Black Robe"
"4687","John Schlesinger","298379.34","29153","98","Comedy,Drama,Romance","Billy Liar"
"4686","Robert Klane","7000000","12741891","97","Adventure,Comedy,Fantasy","Уик-энд у Берни 2"
"4683","Todd Holland","6000000","14278900","96","Adventure,Comedy,Drama","Волшебник"
"4681","Danny DeVito","26000000","160188546","116","Comedy,Romance","Voyna semeystva rouz"
"4679","John Hughes","15000000","79258538","100","Comedy","Дядюшка Бак"
"4678","Jay Levey","5000000","6157157","97","Comedy,Sci-Fi","UHF"
"4677","Roger Spottiswoode","13000000","71079915","97","Comedy,Crime,Drama","Тёрнер и Хуч"
"4676","Jeff Kanew","18000000","8508843","105","Adventure,Comedy","Отряд Беверли Хиллз"
"4675","Francis Veber","15000000","40586886","96","Action,Comedy","Three Fugitives"
"4673","Andrey Konchalovskiy,Albert Magnoli","55000000","63408614","104","Action,Comedy,Crime","Tango & Cash"
"4672","Mel Smith","0","510712","92","Comedy,Romance","The Tall Guy"
"4671","Jane Campion","0","938562","97","Comedy,Drama","Sweetie"
"4670","Joseph Ruben","0","2488740","89","Horror,Thriller","The Stepfather"
"4666","Blake Edwards","9000000","19674852","101","Comedy,Drama,Romance","Skin Deep"
"4663","Stan Dragoti","12000000","12065892","90","Comedy","She's Out of Control"
"4662","Arthur Hiller","18000000","46908987","103","Comedy,Crime","See No Evil, Hear No Evil"
"4661","Harold Becker","19000000","110879513","113","Crime,Drama,Mystery","Sea of Love"
"4660","Paul Bartel","0","2156471","103","Comedy","Scenes from the Class Struggle in Beverly Hills"
"4658","Alejandro Jodorowsky","787000","0","123","Drama,Horror,Thriller","Santa Sangre"
"4654","Rowdy Herrington","17000000","30052173","114","Action,Thriller","Дом у дороги"
"4653","Richard Lester","0","0","102","Action,Adventure,Romance","The Return of the Musketeers"
"4649","David Wain","5000000","295206","97","Comedy,Romance","Жаркое американское лето"
"4646","Joel Hershman","1719900.0","1961054","91","Comedy,Crime,Drama","Зелёные пальцы"
"4645","Kiyoshi Kurosawa","6600.0","193175","111","Crime,Horror,Mystery","Исцеление"
"4644","Silvio Soldini","0","9719848","114","Comedy,Romance","Хлеб и тюльпаны"
"4643","Tim Burton","100000000","362211740","120","Action,Adventure,Sci-Fi","Планета обезьян"
"4642","John Cameron Mitchell","6000000","3660081","95","Comedy,Drama,Music","Хедвиг и злосчастный дюйм"
"4641","Terry Zwigoff","7000000","8764389","111","Comedy,Drama","Призрачный мир"
"4640","Takeshi Kitano","10000000","15250594","114","Crime,Drama,Thriller","Брат якудзы"
"4639","Joe Roth","46000000","138307673","102","Comedy,Romance","Любимцы Америки"
"4638","Joe Johnston","93000000","368780809","92","Action,Adventure,Sci-Fi","Парк юрского периода III"
"4636","Mark Goldblatt","9000000","0","89","Action,Crime,Thriller","Каратель"
"4635","Buddy Van Horn","19000000","12143484","122","Action,Comedy,Crime","Pink Cadillac"
"4634","Arthur Penn","8000000","0","89","Adventure,Comedy,Crime","Penn & Teller Get Killed"
"4632","Andrew Davis","18000000","10647219","108","Action,Crime,Drama","The Package"
"4630","Thomas J. Wright","8000000","16093651","93","Action,Sport","No Holds Barred"
"4629","John Irvin","12000000","15942628","108","Action,Crime,Drama","Next of Kin"
"4628","Woody Allen,Francis Ford Coppola,Martin Scorsese","15000000","10763469","124","Comedy,Drama,Romance","New York Stories"
"4626","Steve De Jarnatt","3700000","1145404","87","Action,Drama,Romance","Miracle Mile"
"4625","Michael Anderson","0","5777099","108","Drama,Sci-Fi,Thriller","Millennium"
