movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"1835","Brad Silberling","55000000","198685114","114","Drama,Fantasy,Romance","Город ангелов"
"1834","David Mamet","10000000","9593903","110","Drama,Mystery,Thriller","Испанский узник"
"1833","Harold Becker","60000000","93107289","111","Action,Crime,Drama","Меркурий в опасности"
"1831","Stephen Hopkins","80000000","136159423","130","Action,Adventure,Family","Затерянные в космосе"
"1829","Wayne Wang","0","2178160","99","Drama,Romance","Китайская шкатулка"
"1827","Michael Moore","0","720074","91","Documentary,Comedy,Crime","Большая страна"
"1826","Steve Gomer","15000000","12218638","76","Adventure,Comedy,Drama","Невероятные приключения динозаврика Барни"
"1825","Ice Cube","4500000","23261485","104","Comedy,Drama","Стриптиз - клуб"
"1824","Stephen Gyllenhaal","0","77910","102","Comedy,Crime,Drama","Доморощенный"
"1821","Nicholas Hytner","15000000","46905889","111","Comedy,Drama,Romance","Объект моего восхищения"
"1816","James Toback","1000000","2057193","84","Drama","Любовный треугольник"
"1812","M. Night Shyamalan","6000000","282175","88","Comedy,Drama,Family","Пробуждение"
"1810","Mike Nichols","65000000","52090187","143","Comedy,Drama","Основные цвета"
"1809","Takeshi Kitano","0","500000","103","Crime,Drama,Romance","Фейерверк"
"1807","John N. Smith","0","4390","97","Drama","Прохладное сухое место"
"1806","John Roberts","23000000","26875268","91","Adventure,Comedy,Drama","Поли"
"1805","John McNaughton","20000000","30166293","108","Crime,Drama,Mystery","Дикость"
"1804","Richard Linklater","27000000","10452012","122","Action,Crime,Drama","Братья Ньютон"
"1801","Randall Wallace","35000000","182968902","132","Action,Adventure,Drama","Челoвек в железной маске"
"1799","Peter O'Fallon","5000000","1740156","106","Comedy,Crime,Drama","Короли самоубийства"
"1798","Jonathan Darby","21000000","13605304","96","Drama,Thriller","Наследство"
"1797","David Breashears,Stephen Judson,Greg MacGillivray","0","127990128","44","Documentary,Short","Эверест"
"1794","Richard Kwietniowski","0","2581012","93","Comedy,Drama","Любовь и смерть на Лонг-Айленде"
"1793","Stephan Elliott","0","37621","106","Adventure,Comedy,Fantasy","Добро пожаловать в Вуп-Вуп"
"1792","Stuart Baird","60000000","102367405","131","Action,Crime,Thriller","Служители закона"
"1791","Robert Benton","37000000","15055091","94","Crime,Drama,Mystery","Сумерки"
"1785","Abel Ferrara","5300000","2554476","103","Crime,Thriller","King of New York"
"1784","James L. Brooks","50000000","314178011","139","Comedy,Drama,Romance","Лучше не бывает"
"1783","Volker Schlöndorff","0","5878911","114","Crime,Drama,Mystery","Пальметто"
"1779","Barry Levinson","80000000","37020277","134","Action,Mystery,Sci-Fi","Сфера"
"1777","Frank Coraci","18000000","123307685","97","Comedy,Music,Romance","Певец на свадьбе"
"1772","John Landis","28000000","14051384","123","Action,Comedy,Crime","Братья Блюз 2000"
"1771","Mark Pavia","1000000","125397","97","Fantasy,Horror,Mystery","Ночной полет"
"1770","Michael Radford","0","50832","92","Crime,Drama,Romance","Би Манки"
"1769","Antoine Fuqua","30000000","19204929","87","Action,Crime,Thriller","Убийцы на замену"
"1767","Charlie Peters","0","118475","104","Comedy,Drama,Romance","Музыка из другой комнаты"
"1762","Stephen Sommers","45000000","11203026","106","Action,Adventure,Horror","Подъем с глубины"
"1760","Bob Spiers","25000000","29344278","93","Comedy,Family,Music","Спайс Уорлд"
"1759","Bruno Barreto","0","397517","110","Action,Drama,History","Чeтыре дня в сентябре"
"1757","Kar-Wai Wong","0","252415","99","Comedy,Crime,Drama","Падшие ангелы"
"1755","Stefan Schwartz","3000000","375261","109","Comedy,Crime,Romance","Надувательство"
"1754","Gregory Hoblit","0","25232289","124","Action,Crime,Drama","Падший"
"1753","Tamra Davis","8000000","17460020","82","Comedy,Crime","Непропеченный"
"1752","Mikael Salomon","70000000","19870567","97","Action,Crime,Drama","Ливень"
"1748","Alex Proyas","27000000","27200316","100","Fantasy,Mystery,Sci-Fi","Тёмный город"
"1747","Barry Levinson","15000000","64256513","97","Comedy,Drama","Плутовство"
"1746","Penelope Spheeris","15000000","12874899","93","Comedy,Romance","Без чувств"
"1739","Sean McNamara","0","375805","93","Action,Adventure,Comedy","Три ниндзя: Жаркий полдень на горе Мега"
"1735","Alfonso Cuarón","25000000","55494066","111","Drama,Romance","Большие надежды"
"1734","Alain Berliner","0","2162043","88","Drama","Моя жизнь в розовом цвете"
