movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"193609","Jay Dubin","0","637327","88","Documentary,Comedy","Dice Rules"
"193587","Takuya Igarashi","0","2373203","92","Animation,Action,Mystery","Проза бродячих псов. Фильм"
"193585","Bruce Beresford","0","0","86","Drama","Flint"
"193583","Atsuko Ishizuka","0","6356284","110","Animation,Adventure,Drama","Нет игры - нет жизни: Ноль"
"193581","Noriyuki Abe,Stephen Hoff","0","511132","101","Animation,Fantasy,Horror","Тёмный дворецкий: Книга Атлантики"
"193579","0","0","0","60","Documentary","Jon Stewart Has Left the Building"
"193573","Takahiko Kyôgoku","0","21292009","99","Animation,Comedy,Drama","Love Live! The School Idol Movie"
"193571","Keisuke Yoshida","0","6803548","111","Comedy,Drama,Romance","Gin no saji"
"193567","Tatsuyuki Nagai","0","109630","99","Animation,Adventure,Drama","Невиданный цветок"
"193565","Shinji Takamatsu","0","10453259","96","Animation,Action,Comedy","Гинтама: Фильм"
"191005","Yûichi Fukuda","0","45746967","131","Action,Adventure,Comedy","Гинтама"
"190221","Agnès Varda","0","0","2","Documentary,Short","Hommage à Zgougou (et salut à Sabine Mamou)"
"190219","0","0","0","0","0","0"
"190215","Carolina Jabor","0","0","87","Drama","Размытая правда"
"190213","João Nicolau","0","2031","95","Drama","John From"
"190209","Stuart Miller,Jeffrey Ross","0","0","63","Comedy","Jeff Ross Roasts the Border: Live from Brownsville, Texas"
"190207","Viktor Chouchkov","1283624.28","681419","94","Drama,Romance","Смещение"
"190183","Jennifer Yuh Nelson","34000000","41142379","104","Action,Adventure,Drama","Тёмные отражения"
"189713","Spike Lee","15000000","93413709","135","Biography,Comedy,Crime","Чёрный клановец"
"189547","Brett Kelly","0","0","75","Action,Sci-Fi","Iron Soldier"
"189381","Director X","16000000","20780685","116","Action,Crime,Thriller","Суперфлай"
"189333","Christopher McQuarrie","178000000","791658205","147","Action,Adventure,Thriller","Миссия невыполнима: Последствия"
"189111","0","0","0","0","0","0"
"189043","Shana Feste","0","755977","104","Comedy,Drama","Границы"
"188833","Terry Gilliam","18360000.0","2433457","132","Adventure,Comedy,Drama","Человек, который убил Дон Кихота"
"188797","Jeff Tomsic","28000000","78230625","100","Action,Comedy","Ты водишь!"
"188751","Ol Parker","75000000","402270330","114","Comedy,Musical,Romance","Mamma Mia! 2"
"188675","Matteo Garrone","4320000.0","5080147","103","Crime,Drama,Thriller","Догмэн"
"188301","Peyton Reed","162000000","622674139","118","Action,Adventure,Comedy","Человек-муравей и Оса"
"188189","Boots Riley","3200000","18170707","112","Comedy,Drama,Fantasy","Простите за беспокойство"
"187717","Morgan Neville","0","22844741","95","Documentary,Biography,History","Будешь моим соседом?"
"187595","Ron Howard","275000000","392924807","135","Action,Adventure,Sci-Fi","Хан Соло: Звездные войны. Истории"
"187593","David Leitch","110000000","785896632","119","Action,Adventure,Comedy","Дэдпул 2"
"187541","Brad Bird","200000000","1243225667","118","Animation,Action,Adventure","Суперсемейка 2"
"187031","J.A. Bayona","170000000","1310469037","128","Action,Adventure,Sci-Fi","Мир Юрского периода 2"
"186587","Brad Peyton","120000000","428128399","107","Action,Adventure,Sci-Fi","Рэмпейдж"
"185585","Steven S. DeKnight","150000000","290930148","111","Action,Adventure,Sci-Fi","Тихоокеанский рубеж 2"
"185473","Kay Cannon","21000000","94019120","102","Comedy,Drama","Секса не будет!!!"
"185435","Kyle Newacheck","27100000","0","101","Action,Comedy","Игра окончена, чувак!"
"185135","Paul McGuigan","0","0","88","Crime,Drama,Mystery","A Study in Pink"
"185033","Anders Walter","15100000","342558","106","Drama,Fantasy,Thriller","Я сражаюсь с великанами"
"185031","Albert Hughes","51000000","99630675","96","Action,Adventure,Drama","Альфа"
