movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"6465","Derek Jarman","252000.0","923","106","Comedy,Drama,Fantasy","Jubilee"
"6464","Brian Robbins","9000000","23712993","95","Comedy,Family","Отличный гамбургер"
"6461","John Huston","5000000","0","125","Drama,Romance,Western","The Unforgiven"
"6460","Orson Welles","1300000","93533","119","Drama,Mystery,Thriller","Le procès"
"6454","Costa-Gavras","18000000","6263883","124","Crime,Drama,Thriller","Music Box"
"6453","Robert J. Flaherty","0","0","76","Documentary,Drama","Man of Aran"
"6452","Martin Ritt","1500000","0","115","Drama","The Long, Hot Summer"
"6449","Mark Robson","0","0","149","Drama,Romance","From the Terrace"
"6448","Robert Aldrich","5355000","0","142","Adventure,Drama","The Flight of the Phoenix"
"6442","Fernando Trueba","0","5418502","109","Comedy,Drama,Romance","Изящная эпоха"
"6440","Joel Coen,Ethan Coen","9000000","6153939","116","Comedy,Drama,Thriller","Barton Fink"
"6436","Michael Caton-Jones","0","4104962","115","Biography,Drama","Жизнь этого парня"
"6434","Raoul Walsh","0","0","142","Action,Adventure,Drama","Objective, Burma!"
"6433","Dziga Vertov","0","3959","68","Documentary","Chelovek s kino-apparatom"
"6429","Anthony Mann","0","0","92","Action,Drama,Western","Винчестер 73"
"6428","Don Siegel","2500000","5050000","116","Adventure,Drama,Romance","Two Mules for Sister Sara"
"6427","Lionel Jeffries","0","32239","109","Drama,Family","The Railway Children"
"6425","Randall Miller","11000000","14772788","107","Comedy,Drama,Fantasy","Шестой игрок"
"6424","John Landis","35000000","23562716","109","Comedy,Crime","Oscar"
"6422","Andrew V. McLaglen","0","0","105","Drama,War,Western","Shenandoah"
"6417","Christian Duguay","9000000","0","85","Action,Drama,Thriller","Провод под током"
"6415","Federico Fellini","0","138651","107","Comedy,Drama,Fantasy","Интервью"
"6412","George Marshall","0","0","95","Comedy,Western","Destry Rides Again"
"6410","Michael Schultz","0","0","97","Comedy,Drama,Romance","Car Wash"
"6408","Jamie Uys","0","0","92","Comedy,Documentary","Animals Are Beautiful People"
"6407","Charles Walters","0","0","114","Comedy,Romance","Walk Don't Run"
"6405","Byron Haskin","0","4419657","96","Adventure,Family","Treasure Island"
"6402","John Polson","0","0","91","Adventure,Comedy,Romance","Закат в Сиаме"
"6400","Jean-Xavier de Lestrade","0","5844","111","Documentary,Crime","Убийство воскресным утром"
"6395","George A. Romero","275000","0","103","Action,Horror,Sci-Fi","The Crazies"
"6390","Rouben Mamoulian","1853463","9755","117","Comedy,Musical,Romance","Silk Stockings"
"6387","John Woo","0","0","108","Action,Comedy,Crime","Chung hang sei hoi"
"6386","Henry Hathaway","0","0","128","Drama,Western","Nevada Smith"
"6385","Niki Caro","3500000","41062976","101","Drama,Family","Оседлавший кита"
"6383","John Singleton","76000000","236353236","107","Action,Crime,Thriller","Двойной форсаж"
"6382","Kaige Chen","0","14687167","116","Drama,Music","Вместе"
"6380","Andrew Jarecki","0","4076990","107","Documentary,Biography,Crime","Захват Фридманов"
"6379","Rob Schmidt","12600000","28650575","84","Horror,Thriller","Поворот не туда"
"6378","F. Gary Gray","60000000","176070171","111","Action,Crime,Thriller","Ограбление по-итальянски"
"6377","Andrew Stanton,Lee Unkrich","94000000","941637960","100","Animation,Adventure,Comedy","В поисках Немо"
"6376","Emanuele Crialese","0","7309845","95","Drama","Дыхание"
"6375","AJ Schnack","0","160621","102","Documentary,Music","Гиганты: История двух Джонов"
"6374","Andrew Fleming","40000000","26891849","98","Action,Comedy,Thriller","Свадебная вечеринка"
"6373","Tom Shadyac","81000000","484592874","101","Comedy,Fantasy","Брюс Всемогущий"
"6371","Jim Malone,Kunihiko Yuyama","0","20867919","80","Animation,Action,Adventure","Покемон 5: Герои"
"6370","Cédric Klapisch","5724000.0","33272835","122","Comedy,Drama,Romance","Испанка"
"6368","Angela Christlieb,Stephen Kijak","0","11305","83","Documentary","Киномания"
"6367","Peyton Reed","35000000","39468111","101","Comedy,Romance","К черту любовь!"
"6365","Lana Wachowski,Lilly Wachowski","150000000","741847937","138","Action,Sci-Fi","Матрица: Перезагрузка"
"6358","George Sidney","1981000","0","109","Comedy,Musical,Romance","Kiss Me Kate"
