movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"95939","Ken Loach","0","13090471","101","Comedy,Crime,Drama","Доля ангелов"
"95875","Len Wiseman","125000000","198467607","118","Action,Adventure,Sci-Fi","Вспомнить всё"
"95873","Jonathan Dayton,Valerie Faris","8000000","9368803","104","Comedy,Drama,Fantasy","Руби Спаркс"
"95858","Ralph Eggleston","0","0","3","Animation,Short,Comedy","О птичках"
"95843","Vincente Minnelli","0","0","116","Comedy,Fantasy,Romance","Goodbye Charlie"
"95839","David Hugh Jones","0","0","95","Drama,Fantasy","Духи Рождества"
"95796","Don E. FauntLeRoy","0","0","91","Action,Adventure,Horror","Анаконда: Цена эксперимента"
"95780","Yoshihiro Ueda","0","17121947","47","Animation,Action,Sci-Fi","Драконий жемчуг Зет 11: Био-Броли"
"95771","Shigeyasu Yamauchi","0","21916093","48","Animation,Action,Adventure","Драконий жемчуг Зет 10: Второе пришествие Броли"
"95761","William Friedkin","11000000","4633668","102","Crime,Drama,Thriller","Киллер Джо"
"95744","Julie Delpy,Marie Pillet","8000000","4058113","96","Comedy,Drama,Romance","2 дня в Нью-Йорке"
"95738","Michael Kruzan","0","0","30","Short","The Adventures of Mary-Kate & Ashley: The Case of the Christmas Caper"
"95720","Akiva Schaffer","68000000","68267862","102","Comedy,Sci-Fi","Дружинники"
"95717","0","0","0","180","Action,Adventure,History","Остров сокровищ"
"95690","Jack Perez","300000","113","97","Comedy,Crime,Mystery","Парень, который убивает людей"
"95654","Jan Pinkava","0","0","5","Animation,Short,Comedy","Игра Джери"
"95633","Kerry Beyer","0","0","96","Comedy,Horror","Лагерный дух"
"95624","Nick Love","0","1094777","90","Comedy,Drama,Mystery","Банда"
"95583","Oliver Stone","45000000","82966152","131","Action,Crime,Drama","Особо опасны"
"95558","Benh Zeitlin","1800000","21107746","93","Adventure,Drama,Fantasy","Звери дикого Юга"
"95543","Steve Martino,Michael Thurmeier","95000000","877244782","88","Animation,Adventure,Comedy","Ледниковый период 4: Континентальный дрейф"
"95519","Yoshihiro Ueda","0","18435583","50","Animation,Action,Fantasy","Драконий жемчуг Зет 9: Галактика в опасности"
"95510","Marc Webb","230000000","757930663","136","Action,Adventure,Sci-Fi","Новый Человек-паук"
"95508","Hadi Hajaig","2520000.0","79664","108","Action,Crime,Drama","Чиcтая кожа"
"95499","Shigeyasu Yamauchi","0","658982","72","Animation,Action,Fantasy","Драконий жемчуг Зет 8: Легендарный Броли"
"95497","Daisuke Nishio","0","18554927","46","Animation,Action,Sci-Fi","Драконий жемчуг Зет 7: Супер Андроид 13"
"95475","Mitsuo Hashimoto","0","16331742","47","Animation,Action,Sci-Fi","Драконий жемчуг Зет 5: Месть Кулера"
"95473","Daisuke Nishio","0","19581369","45","Animation,Action,Fantasy","Драконий жемчуг Зет 6: Возвращение Кулера"
"95449","Steven Soderbergh","7000000","167282900","110","Comedy,Drama,Music","Супер Майк"
"95441","Seth MacFarlane","50000000","549368315","106","Comedy","Третий лишний"
"95377","Mark Andrews,Andrew Jimenez","0","0","4","Animation,Short,Comedy","Чeловек-оркестр"
"95313","Brad Bird","0","0","5","Animation,Short,Adventure","Джек-Джек атакует"
"95311","Doug Sweetland","0","0","5","Animation,Short,Comedy","Престо"
"95309","Lorene Scafaria","10000000","11681781","101","Adventure,Comedy,Drama","Ищу друга на конец света"
"95307","Adam Shankman","75000000","59418613","123","Comedy,Drama,Musical","Рок на века"
"95218","Bess Kargman","0","1730824","95","Documentary","Первая позиция"
"95207","Timur Bekmambetov","69000000","116471580","105","Action,Fantasy,Horror","Президент Линкольн: Охотник на вампиров"
"95201","Woody Allen","18360000.0","73258078","112","Comedy,Music,Romance","Римские приключения"
"95199","Kirk Jones","40000000","84384002","110","Comedy,Drama,Romance","Чего ждать, кoгда ждёшь ребёнка"
"95193","Tom Ellery,Bradley Raymond","0","0","73","Animation,Adventure,Drama","Покахонтас 2: Путешествие в Новый Свет"
"95182","Daisuke Nishio","0","8633074","60","Animation,Action,Adventure","Dragon Ball Z: Chikyû Marugoto Chôkessen"
"95175","Peter Werner","0","0","95","Biography,Drama","Перед классом"
"95170","Andrew Knight","0","0","72","Animation,Family,Fantasy","Красавица и чудовище: Чудесное Рождество"
"95167","Mark Andrews,Brenda Chapman,Steve Purcell","185000000","538983207","93","Animation,Adventure,Comedy","Храбрая сердцем"
"95165","Daisuke Nishio","0","1009767","59","Animation,Action,Adventure","Doragon boru Z: konoyo de ichiban tsuyoi yatsu"
"95163","Kazuhisa Takenouchi","0","9714846","48","Animation,Action,Adventure","Dragon Ball: Makafushigi Dai Bôken"
"95149","Sam Liu","3500000","0","67","Animation,Action,Drama","Супермен/Бэтмен: Враги общества"
"95147","Daisuke Nishio","0","9195434","45","Animation,Action,Adventure","Doragon Bôru Majin-Jô no Nemuri Hime"
"95145","Daisuke Nishio","0","7417517","50","Animation,Action,Adventure","Dragon Ball: Shenron no Densetsu"
"95135","Lynn Shelton","125000","3242802","90","Comedy,Drama,Romance","Сестра твоей сестры"
