movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"2202","Alfred Hitchcock","1590000","0","97","Drama,War","Lifeboat"
"2201","Alfred Hitchcock","4258000","6789","125","Crime,Drama,Romance","The Paradine Case"
"2196","Hark Tsui","30000000","10319915","91","Action,Crime,Thriller","Взрыватель"
"2195","Bob Saget","13000000","10023282","82","Comedy","Грязная работа"
"2194","Brian De Palma","25000000","76272360","119","Crime,Drama,Thriller","The Untouchables"
"2193","Ron Howard","35000000","57270852","126","Action,Adventure,Drama","Willow"
"2190","Gregory Nava","0","12461773","116","Biography,Drama,Music","Почему дураки влюбляются"
"2188","Mark Christopher","13000000","16757163","93","Drama,Music","Студия 54"
"2187","Alfred Hitchcock","1437000","359","110","Film-Noir,Mystery,Thriller","Stage Fright"
"2186","Alfred Hitchcock","1200000","30418","101","Crime,Drama,Film-Noir","Незнакомцы в поезде"
"2185","Alfred Hitchcock","0","372","95","Crime,Drama,Thriller","I Confess"
"2184","Alfred Hitchcock","1200000","0","99","Comedy,Mystery","The Trouble with Harry"
"2183","Alfred Hitchcock","2500000","8645","120","Drama,Thriller","Человек, который слишком много знал"
"2182","Alfred Hitchcock","1200000","440","105","Drama,Film-Noir","The Wrong Man"
"2181","Alfred Hitchcock","3000000","8211","130","Crime,Drama,Mystery","Marnie"
"2180","Alfred Hitchcock","6000000","613","128","Drama,Romance,Thriller","Torn Curtain"
"2179","Alfred Hitchcock","4000000","88","143","Drama,Thriller","Topaz"
"2178","Alfred Hitchcock","2000000","4311","116","Thriller","Frenzy"
"2177","Alfred Hitchcock","4490375","111","120","Comedy,Crime,Drama","Family Plot"
"2176","Alfred Hitchcock","1500000","10883","80","Crime,Drama,Mystery","Верёвка"
"2175","Henry Jaglom","0","1086181","117","Drama,Romance","Дежа вю"
"2174","Tim Burton","15000000","74842346","92","Comedy,Fantasy","Битлджюс"
"2172","Sarah Kernochan","0","913834","97","Comedy","Заговор проказниц"
"2171","Brad Anderson","1000000","3395581","104","Comedy,Drama,Romance","Следующая остановка - Страна чудес"
"2170","Pat Proft","0","9623329","87","Action,Comedy,Thriller","Без вины виноватый"
"2169","Alan Cohn","14000000","15064946","96","Comedy","Мертвец в колледже"
"2167","Stephen Norrington","45000000","131211411","120","Action,Horror,Sci-Fi","Блэйд"
"2166","Joseph Ruben","0","8341087","111","Drama,Romance,Thriller","Форс-мажор"
"2165","Neil LaBute","5000000","4714658","100","Comedy,Drama,Romance","Твои друзья и соседи"
"2164","Peter George","20000","0","83","Action,Comedy,Drama","Surf Nazis Must Die"
"2163","John De Bello","90000","0","83","Adventure,Comedy,Horror","Нападение помидоров-убийц"
"2162","George Miller","36000000","17373527","90","Adventure,Drama,Family","The Neverending Story II: The Next Chapter"
"2161","Wolfgang Petersen","27000000","20284984","102","Adventure,Drama,Family","The Neverending Story"
"2160","Roman Polanski","2300000","1003","137","Drama,Horror","Ребенок Розмари"
"2159","John McNaughton","111000","609939","83","Biography,Crime,Drama","Henry: Portrait of a Serial Killer"
"2156","Pupi Avati","0","0","101","Comedy,Drama","Шафер"
"2155","Tamara Jenkins","5000000","5502773","91","Comedy,Drama","Трущобы Беверли Хиллз"
"2154","Kevin Rodney Sullivan","20000000","39278722","124","Comedy,Drama,Romance","Увлечения Стеллы"
"2153","Jeremiah S. Chechik","60000000","23384939","89","Action,Adventure,Sci-Fi","Мстители"
"2152","Richard Martin","0","10224116","90","Comedy,Family,Sport","Король воздуха: Золотая лига"
"2151","Jamie Uys","0","6291444","98","Comedy","Боги, наверное, сошли с ума 2"
"2150","Jamie Uys","5000000","30031783","109","Adventure,Comedy","Боги, наверное, сошли с ума"
"2149","Ethan Wiley","0","7800000","88","Comedy,Fantasy,Horror","House II: The Second Story"
"2148","Steve Miner","3000000","19444631","93","Comedy,Fantasy,Horror","House"
"2147","Michael Chapman","15000000","1953732","98","Adventure,Drama,Fantasy","The Clan of the Cave Bear"
"2146","Joel Schumacher","10000000","37803872","110","Drama,Romance","St. Elmo's Fire"
"2145","Howard Deutch","9000000","40479982","97","Comedy,Drama,Romance","Милашка в розовом"
"2144","John Hughes","6500000","23686027","93","Comedy,Romance","Шестнадцать свечей"
"2143","Ridley Scott","24500000","15502112","94","Adventure,Fantasy,Romance","Легенда"
"2142","Phil Nibbelink,Simon Wells","0","40766041","75","Animation,Adventure,Family","приключение с хвостом 2: Файвел идет на запад"
