movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"161024","Ryan Polito","0","0","86","Comedy","Джим Джеффрис: Свободнутые"
"161008","Greydon Clark","0","1823154","97","Drama,Music,Romance","The Forbidden Dance"
"160980","Clint Eastwood","60000000","243870033","96","Biography,Drama","Чудо на Гудзоне"
"160978","Hiroki Yamaguchi","0","0","96","Horror,Sci-Fi","Адский лифт"
"160954","Henry Joost,Ariel Schulman","19000000","85251425","96","Action,Adventure,Crime","Нерв"
"160872","Jeffrey G. Hunt","0","349183","85","Horror","Сатанинский"
"160848","Michael Dudok de Wit","0","6613503","80","Animation,Drama,Family","Красная черепаха"
"160836","Sion Sono","300000","13407","103","Crime,Drama","Риск"
"160730","Pamela Romanowsky","0","15364","87","Crime,Drama,Mystery","Аддеролловые дневники"
"160718","Alan Barillaro","0","0","6","Animation,Short,Family","Песочник"
"160684","Steven C. Miller","15000000","1616004","107","Action,Crime,Thriller","Налетчики"
"160646","Andrew Neel","0","23020","96","Drama","Козёл"
"160644","James Schamus","0","3924527","110","Drama,Romance","Возмущение"
"160573","David Lowery","65000000","143695338","102","Action,Adventure,Comedy","Пит и его дракон"
"160571","David F. Sandberg","4900000","149368835","81","Horror,Mystery","И гаснет свет..."
"160569","Michael Thurmeier,Galen T. Chu","105000000","408754975","94","Animation,Adventure,Comedy","Ледниковый период 5: Столкновение неизбежно"
"160567","Jake Szymanski","33000000","77068246","98","Comedy,Romance","Свадебный угар"
"160565","James DeMonaco","10000000","118587880","108","Action,Horror,Sci-Fi","Судная ночь 3"
"160563","David Yates","180000000","357243061","110","Action,Adventure,Drama","Тарзан. Легенда"
"160527","Kinji Fukasaku","0","0","93","Crime,Drama","Bakuto gaijin butai"
"160440","Michael Walker","600000","0","98","Thriller","Комната служанки"
"160438","Paul Greengrass","120000000","415484914","123","Action,Thriller","Джейсон Борн"
"160422","Jack Lee,Ian Dalrymple","0","0","101","Drama,History,War","The Wooden Horse"
"160400","Michael Grandage","0","7435006","104","Biography,Drama","Гений"
"160341","Siu-Hung Leung","0","0","102","Action,Thriller","Кровавая луна"
"160289","Ezra Edelman","0","0","467","Documentary,Biography,Crime","O.J.: Made in America"
"160271","Rawson Marshall Thurber","50000000","216940871","107","Action,Comedy,Crime","Полтора шпиона"
"160080","Paul Feig","144000000","229147509","117","Action,Comedy,Fantasy","Охотники за привидениями"
"159976","Jeff Zimbalist,Michael Zimbalist","0","7846608","107","Biography,Drama,Sport","Пеле: Рождение легенды"
"159858","James Wan","40000000","322811702","134","Horror,Mystery,Thriller","Заклятие 2"
"159849","Bo Burnham,Christopher Storer","20000","0","60","Comedy,Music","Дарить счастье"
"159817","0","0","0","49","Documentary,Family","BBC: Планета Земля"
"159811","Inessa Kovalevskaya","0","0","20","Animation,Short,Family","Бременские музыканты"
"159779","David Kerr","0","0","90","Comedy,Fantasy,Romance","Сон в летнюю ночь"
"159755","Akiva Schaffer,Jorma Taccone","20000000","9680029","87","Comedy,Drama,Music","Поп-звезда: Не переставай, не останавливайся"
"159717","Rob Burnett","0","0","97","Comedy,Drama","Основные принципы добра"
"159690","Dave Green","135000000","245623848","112","Action,Adventure,Comedy","Черепашки-ниндзя 2"
"159510","Joe D'Amato","0","0","88","Horror,Mystery,Romance","La morte ha sorriso all'assassino"
"159441","Steven Brill","0","0","108","Action,Adventure,Comedy","Все по новой"
"159415","Daniel Kwan,Daniel Scheinert","3000000","4935501","97","Comedy,Drama,Fantasy","Человек - швейцарский нож"
"159403","Yoshiaki Kawajiri,Rintarô,Katsuhiro Ôtomo","0","0","50","Animation,Adventure,Fantasy","Meikyû monogatari"
"159193","Woody Allen","30000000","43763247","96","Comedy,Drama,Romance","Светская жизнь"
"159161","Jaime Eliezer Karas","0","0","60","Comedy","Али Вонг: Малышка Кобра"
"159093","Jon M. Chu","90000000","334897606","129","Action,Adventure,Comedy","Иллюзия обмана 2"
"159077","Lorene Scafaria","3200000","5427719","103","Comedy,Drama,Romance","Назойливая"
"159069","Mikhail Grigorev,Vladimir Studennikov","0","0","78","Comedy","Комедия строгого режима"
"159061","Na Hong-jin","6420000","49851770","156","Drama,Horror,Mystery","Вопль"
"158972","Maren Ade","3240000.0","11784207","162","Comedy,Drama","Тони Эрдманн"
"158966","Matt Ross","5000000","23149206","118","Comedy,Drama","Капитан Фантастик"
"158956","Steven Gomez","0","25427","99","Action,Horror,Sci-Fi","Команда уничтожить"
