movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"5013","Robert Altman","19800000","87754044","137","Comedy,Drama,Mystery","Госфорд-парк"
"5012","Barbra Streisand","12000000","40219251","133","Drama,Musical,Romance","Yentl"
"5011","Gillian Armstrong","20000000","5323109","121","Drama,Romance,Thriller","Шарлотта Грей"
"5010","Ridley Scott","92000000","172989651","144","Action,Drama,History","Чёрный ястреб"
"5009","Michael Mann","107000000","87812729","157","Biography,Drama,Sport","Али"
"5008","Billy Wilder","3000000","7693","116","Crime,Drama,Mystery","Свидетель обвинения"
"5007","Jules Dassin","0","0","120","Adventure,Comedy,Crime","Topkapi"
"5004","Blake Edwards","2900000","10661","99","Comedy,Romance","The Party"
"4998","Stanley Kramer","778000","0","96","Crime,Drama","Скованные одной цепью"
"4995","Ron Howard","58000000","316791257","135","Biography,Drama,Mystery","Игры разума"
"4994","Frank Darabont","72000000","37317673","152","Drama,Romance","Мажестик"
"4993","Peter Jackson","93000000","884041698","178","Action,Adventure,Drama","Властелин колец: Братство кольца"
"4992","James Mangold","48000000","76019048","118","Comedy,Fantasy,Romance","Кейт и Лео"
"4991","John Pasquin","38000000","24516772","98","Comedy,Drama","Крутой Джо"
"4990","John A. Davis","30000000","102992536","82","Animation,Action,Adventure","Джимми Нейтрон: Мальчик-гений"
"4989","Jesse Dylan","20000000","31283740","93","Comedy,Fantasy","Торчки"
"4988","Jeff Bleckner","0","300859","90","Adventure,Drama","White Water Summer"
"4987","Lamont Johnson","14400000","16478265","90","Action,Adventure,Sci-Fi","Космический охотник: Приключения в запретной зоне"
"4985","John Guillermin","25000000","5778353","117","Adventure,Fantasy","Sheena"
"4981","Christopher Morahan","0","1476356","96","Comedy,Family","Clockwise"
"4980","Peter Hewitt","20000000","38040268","93","Adventure,Comedy,Fantasy","Новые приключения Билла и Теда"
"4979","Wes Anderson","21000000","71442210","110","Comedy,Drama","Семейка Тененбаум"
"4978","Ray Lawrence","0","15747450","121","Drama,Mystery,Romance","Лантана"
"4977","Mohsen Makhmalbaf","0","8914751","85","Drama","Кандагар"
"4976","Richard Eyre","5500000","16153953","91","Biography,Drama,Romance","Айрис"
"4975","Cameron Crowe","68000000","203388341","136","Fantasy,Mystery,Romance","Ванильное небо"
"4974","Joel Gallen","15000000","66468985","89","Comedy","Недетское кино"
"4973","Jean-Pierre Jeunet","10000000","174918849","122","Comedy,Romance","Амели"
"4971","Paul Mazursky","13000000","25068724","115","Comedy,Drama,Romance","Москва на Гудзоне"
"4970","Josef von Sternberg","500000","4410","104","Drama,Music,Romance","Der blaue Engel"
"4969","René Clair","0","0","97","Crime,Drama,Mystery","И не осталось никого"
"4967","Danis Tanovic","2160000.0","4858869","98","Comedy,Drama,War","Ничья земля"
"4966","Jack Arnold","750000","2580","81","Horror,Sci-Fi","The Incredible Shrinking Man"
"4965","Patrick Stettner","0","1287598","84","Drama,Thriller","Бизнес незнакомцев"
"4964","Majid Majidi","0","166988","94","Drama,Romance","Дождь"
"4963","Steven Soderbergh","85000000","450717150","116","Crime,Thriller","Одиннадцать друзей Оушена"
"4962","Steve Miner","38000000","763740","90","Action,Adventure,Drama","Техасские рейнджеры"
"4961","Scott J. Gill","0","421516","77","Documentary,Biography","Порно-звезда: Легенда Рона Джереми"
"4959","Charles Shyer","30000000","1198113","118","Drama,History,Romance","История с ожерельем"
"4958","John Moore","40000000","91753202","106","Action,Drama,Thriller","В тылу врага"
"4957","Clint Eastwood","22000000","67642693","117","Action,Crime,Thriller","Sudden Impact"
"4956","Richard Rush","3500000","7063886","131","Action,Comedy,Drama","The Stunt Man"
"4954","Lewis Milestone","2800000","0","127","Comedy,Crime,Music","Ocean's Eleven"
"4953","Kevin Connor","0","0","91","Adventure,Sci-Fi","The People That Time Forgot"
"4952","Mike Hodges","0","441137","86","Comedy,Sci-Fi","Morons from Outer Space"
"4951","Harry Hook","0","13985225","90","Adventure,Drama,Thriller","Lord of the Flies"
"4947","Clint Eastwood","5500000","26414658","109","Action,Crime,Thriller","The Gauntlet"
"4946","Steve Carver","3800000","0","106","Action,Adventure,Crime","An Eye for an Eye"
"4945","James Fargo","9000000","46236000","96","Action,Crime,Thriller","Подкрепление"
"4942","Ib Melchior","190000","0","83","Adventure,Horror,Sci-Fi","Грозная красная планета"
