movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"4783","George Butler","0","2453083","97","Documentary,History","Выносливость: Легендарная антарктическая экспедиция Шеклтона"
"4782","Edward Burns","1000000","3520373","108","Comedy,Romance","Тротуары Нью-Йорка"
"4780","Stephen Frears","2016000.0","1945689","90","Drama","Лиам"
"4777","Cory McAbee","0","0","91","Musical,Comedy,Sci-Fi","Американский астронавт"
"4776","Antoine Fuqua","45000000","104876233","122","Crime,Drama,Thriller","Тренировочный день"
"4775","Vondie Curtis-Hall","22000000","5272594","104","Drama,Music,Romance","Блеск"
"4774","Barry Sonnenfeld","40000000","8493890","85","Comedy,Crime,Thriller","Большие неприятности"
"4773","Jacob Kornbluth,Josh Kornbluth","0","92723","88","Comedy","Туннель Хайку"
"4772","Bob Giraldi","0","933740","99","Crime,Drama,Romance","Суетной обед"
"4771","Brian Robbins","32000000","44102389","106","Comedy,Drama,Sport","Хардбол"
"4770","Daniel Sackheim","30000000","23619609","106","Crime,Drama,Mystery","Стеклянный дом"
"4769","Mark Jonathan Harris","0","0","122","Documentary,History,War","Истории из школьных автобусов"
"4766","Barbet Schroeder","0","624525","101","Crime,Drama","Богоматерь убийц"
"4765","Michael Cuesta","700000","1846059","97","Crime,Drama","Ложь"
"4759","Mark Brown","13000000","22391450","90","Comedy,Romance","Игра для двоих"
"4757","Stephen Herek","57000000","19334145","105","Drama,Music","Рок-звезда"
"4756","Peter Hyams","40000000","32533802","104","Action,Adventure,Romance","Мушкетёр"
"4754","Robin Hardy","810000","528514","88","Horror,Mystery,Thriller","The Wicker Man"
"4750","Shin Sang-ok","0","413479","85","Action,Comedy,Family","Три ниндзя: Костяшки вверх"
"4749","Charles T. Kanganis","20000000","11798854","93","Action,Comedy,Family","Три ниндзя наносят ответный удар"
"4748","Jon Turteltaub","6500000","29000301","84","Action,Comedy,Family","Три ниндзя"
"4745","Tim Blake Nelson","5000000","19260537","95","Drama,Romance,Thriller","О"
"4744","Victor Salva","10000000","59371303","90","Horror,Mystery","Джиперс Криперс"
"4743","Maria Ripoll","0","4634077","102","Comedy,Romance,Drama","Черепаховый суп"
"4741","Lukas Moodysson","1564000.0","14596148","106","Comedy,Drama,Romance","Вместе"
"4740","Ben Elton,Hugh Laurie","0","173763","104","Comedy,Romance","Все возможно, детка"
"4738","Brad Anderson","0","688523","110","Comedy,Romance","Счастливые случаи"
"4736","Michael Tollin","34000000","19772447","104","Comedy,Drama,Romance","Летние игры"
"4735","John Carpenter","28000000","14010832","98","Action,Horror,Sci-Fi","Призраки Марса"
"4734","Kevin Smith","22000000","33788161","104","Comedy","Джей и молчаливый Боб наносят ответный удар"
"4733","Woody Allen","33000000","18914307","103","Comedy,Crime,Mystery","Проклятие нефритового скорпиона"
"4732","Blair Hayes","13000000","5007898","84","Adventure,Comedy,Romance","Парень из пузыря"
"4728","Jerry Zucker","48000000","85498534","112","Action,Adventure,Comedy","Крысиные бега"
"4727","John Madden","57000000","62112895","131","Drama,Music,Romance","Выбор капитана Корелли"
"4725","Brad Anderson","1500000","1612259","100","Drama,Horror,Mystery","Девятая сессия"
"4723","Scott McGehee,David Siegel","3000000","10031529","101","Crime,Drama,Mystery","На самом дне"
"4722","Julie Davis","0","1051948","95","Comedy,Romance","Парень хоть куда"
"4721","Les Mayfield","35000000","13678913","94","Action,Western","Американские герои"
"4720","Alejandro Amenábar","17000000","210002906","101","Horror,Mystery,Thriller","Другие"
"4719","Bobby Farrelly,Peter Farrelly","70000000","14026418","95","Animation,Action,Adventure","Осмосис Джонс"
"4718","J.B. Rogers","30000000","287553595","108","Comedy","Американский пирог 2"
"4717","Robert Clouse","0","8527743","95","Action,Comedy,Crime","Battle Creek Brawl"
"4715","Mike Newell","0","8415112","105","Horror","The Awakening"
"4714","Buddy Van Horn","15000000","70687344","116","Action,Comedy","Any Which Way You Can"
"4713","Ken Russell","0","19853898","102","Horror,Sci-Fi,Thriller","Altered States"
"4711","Steven M. Martin","0","253311","83","Documentary,Biography,History","Лев Термен: Электронная одиссея"
"4710","Don Siegel","0","8091910","100","Drama,Romance,Western","The Shootist"
"4709","Joshua Logan","20000000","14500000","164","Comedy,Drama,Musical","Paint Your Wagon"
"4708","Peter Brook","0","0","119","Drama,History,Music","Marat/Sade"
"4705","Édouard Molinaro","1120000.0","20424259","97","Comedy","La Cage aux folles"
