movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"100383","Steven Soderbergh","30000000","63414135","106","Crime,Drama,Mystery","Побочный эффект"
"100326","Fisher Stevens","15000000","5072654","95","Comedy,Crime,Thriller","Реальные парни"
"100306","Gerald Kargl","432000.0","0","87","Drama,Horror,Thriller","Angst"
"100304","Craig Viveiros","2000000","0","82","Comedy,Crime,Thriller","Должник"
"100302","Juan Solanas","60000000","22187813","109","Drama,Fantasy,Romance","Параллельные миры"
"100277","Miguel Gomes","0","1108473","118","Drama,Romance","Табу"
"100226","Phil Dorling,Ron Nyswaner","0","2432","85","Comedy,Drama","Си-бемоль-кокос"
"100194","Jaime Eliezer Karas","0","0","61","Comedy","Джим Джефферис: В идеальном состоянии"
"100163","Tommy Wirkola","50000000","226349749","88","Action,Fantasy,Horror","Охотники на ведьм"
"100159","Ben Wheatley","1638000.0","2122909","88","Adventure,Comedy,Crime","Раз! Два! Три! Умри!"
"100106","Sophie Fiennes","0","214313","136","Documentary","Киногид извращенца: Идеология"
"100083","Elizabeth Banks,Steven Brill,Steve Carr","6000000","32443111","94","Comedy","Муви 43"
"100068","Daniel Cohen","0","9245235","84","Comedy,Drama","Шеф"
"100044","0","0","0","50","Documentary","BBC: Планета людей"
"99992","James Marsh","0","2255291","101","Drama,Mystery,Thriller","Тайный игрок"
"99917","Shane Carruth","50000","587174","96","Drama,Mystery,Sci-Fi","Примесь"
"99910","Jee-woon Kim","45000000","48330757","107","Action,Thriller,Western","Возвращение героя"
"99853","Madeleine Olnek","0","0","76","Comedy,Romance,Sci-Fi","Codependent Lesbian Space Alien Seeks Same"
"99846","Stevan Riley","0","32863","98","Documentary","Все или ничего: Неизвестная история агента 007"
"99813","Jay Oliva","3500000","0","76","Animation,Action,Crime","Бэтмен: Возвращение Тёмного рыцаря"
"99764","Don Hertzfeldt","0","0","62","Animation,Comedy,Drama","Какой чудесный день"
"99750","Ariel Vromen","10000000","4552970","106","Biography,Crime,Drama","Ледяной"
"99728","Ruben Fleischer","60000000","105200903","113","Action,Crime,Drama","Охотники на гангстеров"
"99721","John Luessenhop","20000000","47340586","92","Horror,Thriller","Техасская резня бензопилой 3D"
"99638","Yoshihiro Nakamura","0","12640","113","Action,Comedy,Music","Рыбная история"
"99636","Gauri Shinde","0","10299150","134","Comedy,Drama,Family","Инглиш-винглиш"
"99574","Gus Van Sant","15000000","11039031","106","Drama","Земля обетованная"
"99532","0","0","0","400","Drama,History","Отверженные"
"99437","Don Coscarelli","0","141951","99","Comedy,Fantasy,Horror","B финале Джон умрет"
"99415","Andy Fickman","25000000","119772232","105","Comedy,Family","Родительский беспредел"
"99191","Matt Cooper,Martin Kunert,David Semel","0","0","88","Horror,Mystery","Сказки у костра"
"99149","Tom Hooper","61000000","442749679","158","Drama,Musical,Romance","Отверженные"
"99145","J.A. Bayona","45000000","198087212","114","Drama,History,Thriller","Невозможное"
"99130","Norman Apstein","2000000","0","86","Comedy,Horror,Thriller","Мороженщик"
"99122","Dirk Campbell","403200.0","0","101","Comedy,Crime,Fantasy","I Bought a Vampire Motorcycle"
"99117","Judd Apatow","35000000","88215156","134","Comedy,Drama,Romance","Любовь по-взрослому"
"99114","Quentin Tarantino","100000000","426076293","165","Drama,Western","Джанго освобожденный"
"99112","Christopher McQuarrie","60000000","218340595","130","Action,Mystery,Thriller","Джек Ричер"
"99106","Anne Fletcher","40000000","41863726","95","Comedy,Drama","Проклятие моей матери"
"99087","Gabriele Muccino","35000000","30962335","105","Comedy,Romance,Sport","Мужчина нарасхват"
"99030","Quentin Dupieux","0","106425","94","Comedy,Mystery","Неверно"
"99007","Jonathan Levine","35000000","116980662","98","Comedy,Horror,Romance","Тепло наших тел"
"99005","David Barrett","10400000","2500277","97","Action,Crime,Mystery","Клин клином"
"98961","Kathryn Bigelow","40000000","132820716","157","Drama,History,Thriller","Цель номер один"
"98908","Scott Culver","0","0","91","Comedy","Как заняться любовью с женщиной"
"98836","Roger Michell","0","10980481","94","Biography,Comedy,Drama","Гайд-Парк на Гудзоне"
"98809","Peter Jackson","180000000","1017106749","169","Adventure,Fantasy","Хоббит: Нежданное путешествие"
"98799","Bill Jones,Jeff Simpson,Ben Timlett","0","63469","85","Animation,Comedy","Автобиография лжеца"
"98697","Claude Lelouch","0","0","120","Adventure,Comedy,Crime","L'aventure, c'est l'aventure"
"98633","Sammo Kam-Bo Hung","0","0","99","Action,Comedy,Crime","Fuk sing go jiu"
