movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"3338","Al Reinert","0","770132","80","Documentary,History","For All Mankind"
"3334","John Huston","0","9524420","100","Action,Crime,Drama","Key Largo"
"3331","George Bowers","0","22587834","97","Comedy","My Tutor"
"3330","Elia Kazan","0","0","124","Drama,Romance","Великолепие в траве"
"3329","John Duigan","0","213901","103","Drama,Romance","The Year My Voice Broke"
"3328","Jim Jarmusch","0","9421790","116","Crime,Drama","Пёс-призрак: Путь самурая"
"3327","Barry W. Blaustein","500000","2053648","102","Documentary,Biography,Sport","Вне циновки"
"3326","Mike Nichols","60000000","14145677","105","Comedy,Sci-Fi","С какой ты планеты?"
"3325","John Schlesinger","25000000","24362772","108","Comedy,Drama,Romance","Лучший друг"
"3324","Nick Gomez","37000000","15910104","96","Comedy,Crime,Mystery","Утопим Мону!"
"3323","Pontus Löwenhielm,Patrick von Krusenstjerna","20000000","0","98","Comedy,Crime","Недотепы"
"3317","Curtis Hanson","55000000","33426588","107","Comedy,Drama","Вундеркинды"
"3316","John Frankenheimer","42000000","32168970","104","Action,Crime,Thriller","Азартные игры"
"3315","H. Bruce Humberstone","0","0","97","Comedy,Musical,Romance","Happy Go Lovely"
"3313","Michael Miller","0","10054150","84","Comedy,Horror","Встреча выпускников Нэшнл Лэмпун"
"3310","Charles Chaplin","250000","41979","68","Comedy,Drama,Family","Малыш"
"3308","Garry Marshall","10000000","23859382","100","Comedy,Drama,Romance","The Flamingo Kid"
"3307","Charles Chaplin","1500000","50419","87","Comedy,Drama,Romance","Огни большого города"
"3306","Charles Chaplin","900000","31718","72","Comedy,Family,Romance","The Circus"
"3303","Steven Okazaki","0","0","75","Documentary,Biography","Чёрная смоль героина: Тёмный конец улицы"
"3302","Jasmin Dizdar","0","264292","107","Comedy,Drama,War","Славные люди"
"3301","Jonathan Lynn","41300000","106371651","98","Comedy,Crime","Девять ярдов"
"3300","David Twohy","23000000","53187659","109","Action,Horror,Sci-Fi","Чёрная дыра"
"3299","Diane Keaton","60000000","51880044","94","Comedy,Drama","Отбой"
"3298","Ben Younger","7000000","28780255","120","Crime,Drama,Thriller","Бойлерная"
"3296","James Clavell","640000","642","105","Drama","To Sir, with Love"
"3295","Ken Loach","0","90602","90","Comedy,Drama","Град камней"
"3294","Tobe Hooper","520000","0","91","Horror,Thriller","Eaten Alive"
"3289","Yimou Zhang","0","592586","106","Drama","Ни на одного меньше"
"3287","Jun Falkenstein","30000000","96159800","77","Animation,Adventure,Comedy","Приключения Тигрули"
"3286","Chris Koch","13000000","62464731","89","Adventure,Comedy,Family","Снежный день"
"3285","Danny Boyle","50000000","144056873","119","Adventure,Drama,Romance","Пляж"
"3284","Anthony Harvey","0","0","91","Comedy,Mystery,Romance","They Might Be Giants"
"3283","John Cassavetes","900000","0","114","Comedy,Drama,Romance","Minnie and Moskowitz"
"3281","Susan Muska,Gréta Olafsdóttir","0","92113","89","Documentary,Biography","История Брэндона Тины"
"3280","Ted Post","200000","0","84","Drama,Horror,Thriller","The Baby"
"3276","Eric Blakeney","14000000","3284444","101","Comedy,Crime,Romance","Супершпион"
"3275","Troy Duffy","6000000","30471","108","Action,Crime,Thriller","Святые из Бундока"
"3274","Barbet Schroeder","16000000","48017402","107","Drama,Thriller","Одинокая белая женщина"
"3273","Wes Craven","40000000","161834276","116","Horror,Mystery","Крик 3"
"3272","Abel Ferrara","1000000","2038916","96","Crime,Drama,Thriller","Плохой лейтенант"
"3271","Gary Sinise","0","5471088","115","Drama,Western","О мышах и людях"
"3270","Paul Michael Glaser","0","25105517","101","Comedy,Drama,Romance","Золотой лёд"
"3269","Steve Miner","20000000","127956187","102","Drama,Romance,Sci-Fi","Вечно молодой"
"3268","Roger Spottiswoode","45000000","70611210","87","Action,Comedy","Стой! Или моя мама будет стрелять"
"3267","Robert Rodriguez","7000","2040920","81","Action,Crime,Thriller","Музыкант"
"3266","Rémy Belvaux,André Bonzel,Benoît Poelvoorde","26763.6","205569","95","Comedy,Crime,Drama","Человек кусает собаку"
"3265","John Woo","4500000","0","128","Action,Crime,Thriller","Круто сваренные"
"3264","Fran Rubel Kuzui","7000000","16625256","86","Action,Comedy,Fantasy","Баффи - истребительница вампиров"
"3263","Ron Shelton","0","90753806","115","Comedy,Sport","Белые люди не умеют прыгать"
