movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"3687","René Laloux","0","370698","78","Animation,Adventure,Fantasy","Гандахар. Световые годы"
"3686","Joel Schumacher","26000000","61489265","115","Drama,Horror,Sci-Fi","Flatliners"
"3685","John Huston","0","26657534","130","Comedy,Crime,Drama","Prizzi's Honor"
"3684","Steve Kloves","13000000","18428904","114","Comedy,Drama,Music","The Fabulous Baker Boys"
"3683","Joel Coen,Ethan Coen","1500000","4229114","99","Crime,Drama,Thriller","Просто кровь"
"3682","Ted Post","0","39768000","124","Action,Crime,Mystery","Magnum Force"
"3681","Sergio Leone","600000","15000000","132","Drama,Western","На несколько долларов больше"
"3680","Penelope Spheeris","500000","373743","93","Documentary,Music","The Decline of Western Civilization Part II: The Metal Years"
"3679","Penelope Spheeris","100000","0","100","Documentary,History,Music","The Decline of Western Civilization"
"3678","Otto Preminger","1000000","0","119","Crime,Drama,Romance","The Man with the Golden Arm"
"3677","Ron Fricke","2000000","1346497","96","Documentary","Барака"
"3676","David Lynch","10000","25141","89","Fantasy,Horror","Голова-ластик"
"3675","Michael Curtiz","0","1109388","120","Comedy,Musical,Romance","White Christmas"
"3674","Joe Camp","0","17732000","85","Adventure,Comedy,Drama","For the Love of Benji"
"3673","Joe Camp","0","22257624","88","Adventure,Family","Benji the Hunted"
"3672","Joe Camp","500000","39552000","86","Adventure,Family,Romance","Benji"
"3671","Mel Brooks","2600000","119618907","93","Comedy,Western","Blazing Saddles"
"3669","Peter Hyams","25000000","10736401","88","Adventure,Comedy,Fantasy","Оставайтесь с нами"
"3668","Franco Zeffirelli","850000","6292","138","Drama,Romance","Ромео и Джульетта"
"3667","Jerry London","0","295000","96","Action,Comedy,Crime","Полицейский по найму"
"3664","Jeff Burr","0","0","82","Fantasy,Horror,Sci-Fi","Повелитель кукол 5: Последняя глава"
"3663","Jeff Burr","0","0","79","Fantasy,Horror,Sci-Fi","Повелитель кукол 4"
"3662","David DeCoteau","800000","0","82","Fantasy,Horror,Sci-Fi","Повелитель кукол 3: Месть Тулона"
"3661","David Allen","780000","0","88","Fantasy,Horror,Sci-Fi","Puppet Master II"
"3660","David Schmoeller","600000","0","90","Fantasy,Horror,Sci-Fi","Puppet Master"
"3658","Roy Ward Baker","346500.0","0","97","Horror,Mystery,Sci-Fi","Quatermass and the Pit"
"3655","Marco Ferreri","0","0","130","Comedy,Drama","La grande bouffe"
"3654","J. Lee Thompson","6000000","20616","158","Action,Adventure,Drama","Пушки острова Наварон"
"3653","Bruce Brown","50000","11274","95","Documentary,Sport","The Endless Summer"
"3652","Lucio Fulci","0","0","93","Horror","Paura nella città dei morti viventi"
"3649","Paul Schrader","4800000","22745134","117","Crime,Drama,Mystery","American Gigolo"
"3648","Val Guest","0","0","91","Adventure,Horror","The Abominable Snowman"
"3646","Raja Gosnell","30000000","173959438","99","Action,Comedy,Crime","Дом большой мамочки"
"3643","Edward Ludwig","1500000","0","100","Drama,Romance,War","The Fighting Seabees"
"3641","Charles Chaplin","351000","12921","82","Drama,Romance","A Woman of Paris: A Drama of Fate"
"3640","Charles Chaplin","0","910","110","Comedy,Drama","A King in New York"
"3639","Guy Hamilton","7000000","20972444","125","Action,Adventure,Thriller","The Man with the Golden Gun"
"3638","Lewis Gilbert","34000000","210308099","126","Action,Adventure,Sci-Fi","Moonraker"
"3637","Agnès Varda","0","0","105","Drama","Sans toit ni loi"
"3635","Lewis Gilbert","13500000","46876386","125","Action,Adventure,Thriller","The Spy Who Loved Me"
"3634","John Frankenheimer","2200000","0","118","Drama,Thriller","Seven Days in May"
"3633","Peter R. Hunt","7000000","22828493","142","Action,Adventure,Thriller","На секретной службе Ее Величества"
"3632","Charles Chaplin","2000000","65718","124","Comedy,Crime,Drama","Monsieur Verdoux"
"3629","Charles Chaplin","923000","31490","95","Adventure,Comedy,Drama","The Gold Rush"
"3628","David Miller","0","0","102","Action,Drama,Romance","Flying Tigers"
"3627","Herk Harvey","30000","0","78","Horror,Mystery","Carnival of Souls"
"3626","Peter Greenaway","0","437568","118","Comedy,Drama","8 с половиной женщин"
"3625","Jon Reiss","0","82378","85","Documentary,Music","Better Living Through Circuitry"
"3624","Tom Dey","55000000","99274467","110","Action,Adventure,Comedy","Шанхайский полдень"
"3623","John Woo","125000000","546388108","123","Action,Adventure,Thriller","Миссия невыполнима 2"
