movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"89837","Ben Wheatley","630000.0","452155","95","Action,Crime,Drama","Список смертников"
"89804","George Clooney","12500000","76338111","101","Drama,Thriller","Мартовские иды"
"89774","Gavin O'Connor","25000000","23308615","140","Action,Drama,Sport","Воин"
"89761","David Cronenberg","16200000.000000002","30519436","99","Biography,Drama,Romance","Опасный метод"
"89759","Asghar Farhadi","500000","22926076","123","Drama","Развод Надера и Симин"
"89753","Tomas Alfredson","25200000.0","81515369","127","Drama,Mystery,Thriller","Шпион, выйди вон!"
"89745","Joss Whedon","220000000","1520538536","143","Action,Sci-Fi","Мстители"
"89678","Jon Jones","0","0","84","Drama,Romance","Нортенгерское аббатство"
"89586","Robert Hughes,Dan Povenmire,Jay Lender","0","0","78","Animation,Action,Adventure","Финес и Ферб: Покорение 2-го измерения"
"89582","Sion Sono","0","0","146","Crime,Drama,Horror","Холодная рыба"
"89580","Peter Mullan","5040000.0","2019939","124","Drama","Отморозки"
"89492","Bennett Miller","50000000","110206216","133","Biography,Drama,Sport","Человек, который изменил всё"
"89470","Steven Soderbergh","60000000","136515867","106","Drama,Thriller","Заражение"
"89427","David R. Ellis","25000000","41363927","90","Horror,Thriller","Чeлюсти 3D"
"89388","Douglas McGrath","24000000","31410151","89","Comedy,Romance","Я не знаю, как она делает это"
"89386","Cameron Crowe","0","471334","119","Documentary,History,Music","Pearl Jam: Нам двадцать"
"89343","Kevin Smith","4000000","1874460","88","Action,Crime,Horror","Красный штат"
"89305","Ben Palmer","4410000.0","88823111","97","Comedy","Переростки"
"89281","James Nguyen","10000","0","105","Horror,Thriller","Птицекалипсис: Шок и Трепет"
"89208","Gilles Paquet-Brenner","6000000","270888","91","Horror,Thriller","Замурованные в стене"
"89190","Marcus Nispel","90000000","63523283","113","Action,Adventure,Fantasy","Конан-варвар"
"89118","Pedro Almodóvar","10803147.120000001","33716389","120","Drama,Horror,Mystery","Кожа, в которой я живу"
"89090","Richard Press","0","2210382","84","Documentary,Biography,History","Билл Каннингем Нью-Йорк"
"89087","Olivier Megaton","40000000","71508440","108","Action,Drama,Thriller","Коломбиана"
"89085","John Madden","20000000","45636368","113","Drama,Thriller","Расплата"
"89072","Jim Mickle","650000","405380","98","Drama,Horror,Sci-Fi","Земля вампиров"
"89047","Spencer Susser","7000000","449702","106","Comedy,Drama","Хешер"
"89039","Mike Cahill","100000","1938783","92","Drama,Mystery,Romance","Другая Земля"
"89030","Craig Gillespie","30000000","41002607","106","Action,Comedy,Drama","Ночь страха"
"89028","Troy Nixey","25000000","38269529","99","Fantasy,Horror,Thriller","Не бойся темноты"
"88954","Todd Strauss-Schulson","19000000","36192775","90","Adventure,Comedy","Убойное Рождество Гарольда и Кумара"
"88932","Steven Quale","40000000","157887643","92","Horror,Thriller","Пункт назначения 5"
"88911","Jean Becker","0","17107143","82","Comedy,Drama","Чистый лист"
"88812","Ruben Fleischer","28000000","40662632","83","Action,Comedy,Crime","Успеть за 30 минут"
"88810","Tate Taylor","25000000","216639112","146","Drama","Прислуга"
"88785","David Dobkin","52000000","75450437","112","Comedy,Fantasy","Хочу как ты"
"88746","Azazel Jacobs","0","655802","105","Comedy,Drama","Терри"
"88744","Rupert Wyatt","93000000","481800873","105","Action,Drama,Sci-Fi","Восстание планеты обезьян"
"88699","Roel Reiné","7000000","0","100","Action,Crime,Sci-Fi","Смертельная гонка 2: Франкенштейн жив"
"88697","0","0","0","0","0","0"
"88672","Jesse Peretz","5000000","25804448","90","Comedy,Drama","Мой придурочный брат"
"88593","Na Hong-jin","8170000","15789762","157","Action,Crime,Drama","Жёлтое море"
"88515","Elliott Lester","0","11895069","97","Action,Crime,Thriller","Без компромиссов"
"88448","Emilio Aragón","3780000.0000000005","2693223","122","Comedy,Drama,History","Бумажные птицы"
"88405","Will Gluck","35000000","149542245","109","Comedy,Romance","Секс по дружбе"
"88356","Raja Gosnell","110000000","563892376","103","Animation,Adventure,Comedy","Смурфики"
"88345","Pete Docter,Roger Gould","0","0","4","Animation,Short,Comedy","Новая машина Майка"
"88327","Cheh Chang","0","0","98","Action,Drama","Xin du bi dao"
"88272","Lucky McKee","0","1449","101","Drama,Horror,Thriller","Женщина"
"88267","Stephen J. Anderson,Don Hall","30000000","49871429","63","Animation,Adventure,Comedy","Медвежонок Винни и его друзья"
