movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"7894","Sergio Leone","0","980","157","Drama,War,Western","Giù la testa"
"7891","Ubaldo Ragona,Sidney Salkow","300000","0","86","Drama,Horror,Sci-Fi","The Last Man on Earth"
"7889","Sam Peckinpah","4638783","7717","122","Biography,Drama,Western","Pat Garrett & Billy the Kid"
"7888","David Swift","0","0","121","Comedy,Musical","Как Преуспеть В Бизнесе Без Особых Усилий"
"7884","Bruce McDonald","0","0","102","Comedy,Music","Шоссе 61"
"7883","Jacques Tourneur","0","0","69","Drama,Fantasy,Horror","I Walked with a Zombie"
"7882","John Gilling","0","0","90","Horror","The Plague of the Zombies"
"7879","Lorene Machado","0","1033395","95","Documentary,Comedy","Margaret Cho: Notorious C.H.O."
"7846","Brent Maddock","6000000","0","104","Action,Comedy,Horror","Дрожь земли 3"
"7845","S.S. Wilson","4000000","0","100","Action,Comedy,Horror","Дрожь земли 2: Повторный удар"
"7844","Corey Yuen","0","0","100","Action,Comedy,History","Легенда"
"7843","Christian Zübert","0","4202851","93","Comedy,Crime","Лэммбок - всё ручной работы"
"7842","0","0","0","265","Adventure,Drama,Sci-Fi","Дюна"
"7841","0","0","0","266","Adventure,Drama,Sci-Fi","Дети Дюны"
"7840","George Stevens","1910000","0","117","Adventure,Comedy,War","Gunga Din"
"7839","Jack Conway","889000","0","99","Comedy,Romance","Love Crazy"
"7835","Edward Buzzell","1670000","0","86","Comedy,Crime,Musical","Song of the Thin Man"
"7834","W.S. Van Dyke","683000","0","112","Comedy,Crime,Mystery","After the Thin Man"
"7833","W.S. Van Dyke","821000","0","97","Drama,Mystery","Shadow of the Thin Man"
"7832","Richard Thorpe","1000000","0","100","Film-Noir,Mystery","The Thin Man Goes Home"
"7831","W.S. Van Dyke","0","4846140","103","Comedy,Crime,Mystery","Another Thin Man"
"7826","Norman Z. McLeod","0","956625","110","Comedy,Fantasy,Romance","The Secret Life of Walter Mitty"
"7822","John Ford","3103000","0","116","Adventure,Drama,Romance","Mogambo"
"7820","Ingmar Bergman","0","1911","89","Drama","Девичий источник"
"7815","David Byrne","0","2545459","89","Comedy,Musical","True Stories"
"7812","Jesús Salvador Treviño","0","0","94","Action,Adventure,Drama","Вавилон 5: Третье пространство"
"7811","Janet Greek","0","0","94","Action,Adventure,Drama","Вавилон 5: Река душ"
"7810","Michael Vejar","0","0","94","Action,Adventure,Drama","Вавилон 5: Призыв к оружию"
"7802","Walter Hill","4000000","22495288","93","Action,Crime,Thriller","The Warriors"
"7792","Alan J. Pakula","0","2942","102","Drama,Mystery,Thriller","The Parallax View"
"7789","Alejandro González Iñárritu,Youssef Chahine,Amos Gitai","0","1266063","134","Drama","11 Сентября"
"7786","Roko Belic","0","374550","88","Documentary,Music","Дженис Блюз"
"7782","Luis Llosa","0","18994653","98","Action,Thriller,War","Снайпер"
"7781","Michael Almereyda","92000000","33455","93","Comedy,Drama","Twister"
"7773","Guy Ferland","0","0","93","Crime,Drama,Thriller","Пиф-паф, ты - мертв"
"7772","Vincente Minnelli","1644000","0","116","Drama,Film-Noir,Thriller","Undercurrent"
"7767","Marco Tullio Giordana","0","2799773","374","Drama,Romance","Лучшие из молодых"
"7766","Akira Kurosawa","0","46808","110","Drama","Kumonosu-jô"
"7762","0","0","0","290","Drama,Mystery,Thriller","Шпион, выйди вон!"
"7757","Don Chaffey","2500000","479","104","Action,Adventure,Family","Jason and the Argonauts"
"7756","Sergei Eisenstein,Dmitriy Vasilev","0","2226","112","Action,Biography,Drama","Александр Невский"
"7753","Mick Jackson","0","0","89","Biography,Drama","Вторники с Морри"
"7749","Jean-Luc Godard","250000","0","105","Adventure,Comedy,Drama","Week End"
"7748","Jean-Luc Godard","300000","147799","110","Crime,Drama,Romance","Pierrot le fou"
"7745","Anh Hung Tran","0","1700992","104","Drama,Music,Romance","Аромат зеленой папайи"
"7743","Joe Dante","25000000","9873044","109","Adventure,Comedy,Family","Explorers"
"7742","Jérôme Boivin","0","0","82","Comedy,Drama,Horror","Baxter"
"7730","Joe Dante","13000000","9532895","99","Comedy,Drama","Дневной сеанс"
"7728","Tay Garnett","1683000","0","113","Crime,Drama,Film-Noir","The Postman Always Rings Twice"
"7727","Herbert Ross","12000000","26186631","96","Comedy","Protocol"
