movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"26681","John Woo","3500000","0","136","Action,Crime,Drama","Dip huet gai tau"
"26680","John Waters","11000000","8266655","85","Comedy,Musical","Cry-Baby"
"26676","John Cornell","25000000","6939946","95","Comedy,Drama","Almost an Angel"
"26662","Hayao Miyazaki","5280000.0","10390240","103","Animation,Family,Fantasy","Ведьмина служба доставки"
"26649","0","0","0","384","Adventure,Drama,Western","Одинокий голубь"
"26645","Étienne Chatiliez","0","0","90","Comedy","La vie est un long fleuve tranquille"
"26631","Jan Svankmajer","0","0","86","Animation,Adventure,Fantasy","Алиса"
"26630","Jerry Kramer,Jim Blashfield,Colin Chilvers","22000000","0","93","Action,Crime,Fantasy","Moonwalker"
"26629","Stephen Chiodo","2000000","745","88","Comedy,Horror,Sci-Fi","Killer Klowns from Outer Space"
"26622","Robert M. Young","5000000","3076031","111","Drama","Dominick and Eugene"
"26614","0","0","0","185","Action,Adventure,Drama","The Bourne Identity"
"26612","John Woo","0","0","105","Action,Crime,Drama","Ying hung boon sik II"
"26606","Siu-Tung Ching","5600000","0","98","Action,Fantasy,Horror","Sien lui yau wan"
"26603","John Carpenter","3000000","14182579","102","Horror","Prince of Darkness"
"26599","Pedro Almodóvar","0","100566","102","Comedy,Drama,Thriller","Закон желания"
"26593","Donald G. Jackson,R.J. Kizer","1500000","0","86","Action,Comedy,Sci-Fi","Hell Comes to Frogtown"
"26590","Don Jurwich","0","0","93","Animation,Action,Adventure","G.I. Joe: The Movie"
"26587","0","0","0","572","Drama","Декалог"
"26585","John Woo","0","4999517","95","Action,Crime,Drama","Ying hung boon sik"
"26578","Andrei Tarkovsky","0","167623","149","Drama","Offret"
"26567","Harold Ramis","15000000","12308521","96","Comedy","Club Paradise"
"26564","Bertrand Tavernier","3000000","3272593","133","Drama,Music","'Round Midnight"
"26562","Taylor Hackford","20000000","42160849","136","Drama,Music","Белые ночи"
"26555","John Landis","22000000","60106536","102","Adventure,Comedy","Spies Like Us"
"26554","Geoff Murphy","1000000","2123562","91","Drama,Mystery,Sci-Fi","Тихая Земля"
"26547","Jackie Chan,Chi-Hwa Chen","0","113164","100","Action,Comedy,Crime","Полицейская история"
"26542","Jim Wheat,Ken Wheat","0","0","94","Adventure,Family,Fantasy","Ewoks: The Battle for Endor"
"26539","Volker Schlöndorff","0","0","136","Drama","Death of a Salesman"
"26528","0","0","0","199","Drama,Family","Энн из Зелёных крыш"
"26527","0","0","0","0","0","0"
"26524","Rob Epstein","0","46573","90","Documentary,Biography,History","Времена Харви Милка"
"26523","Charles E. Sellier Jr.","1065000","2491460","79","Horror,Thriller","Silent Night, Deadly Night"
"26510","John Korty","2000000","0","96","Adventure,Family,Fantasy","Caravan of Courage: An Ewok Adventure"
"26504","0","0","0","0","0","0"
"26498","Leos Carax","0","12589","100","Drama,Romance","Парень встречает девушку"
"26492","Joe Dante,John Landis,George Miller","10000000","29450919","101","Horror,Sci-Fi","Twilight Zone: The Movie"
"26472","Gregory Nava","0","27920","141","Adventure,Drama","El Norte"
"26471","Bruce Gowers","0","0","69","Comedy","Эдди Мёрфи: Околесица"
"26467","Nicholas Meyer","0","0","127","Drama,Sci-Fi","The Day After"
"26464","John Badham","22000000","42313354","109","Action,Crime,Drama","Blue Thunder"
"26453","0","0","0","60","Drama,Mystery","Smiley's People"
"26444","0","0","0","152","Adventure,Comedy,Sci-Fi","Путеводитель по Галактике для автостопщиков"
"26429","Stan Dragoti","0","43885000","96","Comedy,Horror","Love at First Bite"
"26422","Milos Forman","11000000","15313606","121","Comedy,Drama,Musical","Hair"
"26413","Woo-Ping Yuen","0","0","97","Action,Comedy","Змея в тени орла"
"26409","Robert S. Fiveson","257000","0","90","Horror,Romance,Sci-Fi","The Clonus Horror"
"26401","John Woo","0","0","106","Action,Drama","Hao xia"
"26399","0","0","0","0","0","0"
"26394","Herbert Ross","0","25933445","119","Drama,Music,Romance","The Turning Point"
"26391","Martin Scorsese","14000000","16400658","155","Drama,Music,Musical","New York, New York"
