movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"4464","Lawrence Kasdan","0","32632093","121","Comedy,Drama,Romance","The Accidental Tourist"
"4463","Ernest Thompson","7000000","5979011","95","Drama,War","1969"
"4462","Paul Flaherty","0","2567099","93","Comedy,Fantasy,Romance","18 Again!"
"4459","George Casey","0","553541","41","Documentary,Short","Аляска: Дух безумия"
"4458","George Casey","0","124900000","39","Documentary,Short","Africa: The Serengeti"
"4454","Mark Osborne","0","0","6","Sci-Fi,Short,Animation","Еще"
"4453","Don Kempf,James D. Stern","0","21520596","46","Documentary,Sport","Майкл Джордан"
"4452","Jon Favreau","5000000","5480653","95","Comedy,Crime,Drama","Bcё схвачено!"
"4451","0","0","0","0","0","0"
"4450","Larry Clark","0","704808","108","Biography,Crime,Drama","Садист"
"4449","Roger Gnoan M'Bala","0","0","90","Drama","Аданггаман"
"4448","Frank Oz","68000000","113579918","124","Action,Crime,Drama","Медвежатник"
"4447","Robert Luketic","18000000","141778188","96","Comedy,Romance","Блондинка в законе"
"4446","Hironobu Sakaguchi,Motonori Sakakibara","137000000","85131830","106","Animation,Action,Adventure","Последняя фантазия"
"4445","Brett Leonard","0","104384957","45","Adventure,Family,Fantasy","Т-Рекс: Исчезновение динозавров"
"4444","Bruce Lee","130000","0","99","Action,Adventure,Comedy","Meng long guo jiang"
"4443","Peter Hyams","16000000","17374595","109","Action,Crime,Sci-Fi","Outland"
"4442","Michael Schultz","10000000","25755277","109","Action,Comedy,Drama","The Last Dragon"
"4441","Robert Clouse,Bruce Lee","850000","0","100","Action,Crime,Drama","Game of Death"
"4440","Wei Lo,Chia-Hsiang Wu","100000","0","100","Action,Crime,Drama","Tang shan da xiong"
"4439","Uli Edel","2206104.0","0","138","Biography,Drama","Christiane F. - Wir Kinder vom Bahnhof Zoo"
"4438","Wei Lo","100000","0","106","Action,Drama,Romance","Jing wu men"
"4437","Dario Argento","0","45605","99","Horror","Suspiria"
"4436","Brian De Palma","1400000","0","98","Drama,Mystery,Thriller","Obsession"
"4434","Elio Petri","0","0","92","Action,Comedy,Romance","La decima vittima"
"4433","Douglas Sirk","0","14163","99","Drama","Written on the Wind"
"4432","Alexander Mackendrick","3400000","7704","96","Drama,Film-Noir","Sweet Smell of Success"
"4429","John Huston","4500000","302","116","Adventure,Drama","Moby Dick"
"4428","John Huston","4000000","0","125","Drama,Romance,Western","The Misfits"
"4427","Anthony Harvey","4000000","18177","134","Biography,Drama,History","Лев зимой"
"4426","Robert Aldrich","410000","952000","106","Crime,Film-Noir,Mystery","Целуй меня насмерть"
"4424","Vittorio De Sica","0","0","94","Drama,History,War","Il giardino dei Finzi Contini"
"4422","Ingmar Bergman","400000","26968","91","Drama","Viskningar och rop"
"4420","Joseph L. Mankiewicz","0","17018","128","Crime,Drama,Mystery","The Barefoot Contessa"
"4419","Douglas Sirk","0","287","89","Drama,Romance","All That Heaven Allows"
"4412","Lee Frost","0","0","91","Comedy,Sci-Fi","The Thing with Two Heads"
"4410","Jonathan Demme","7000000","8363187","114","Comedy,Crime,Romance","Something Wild"
"4409","Woody Allen","14000000","2735731","85","Comedy","Shadows and Fog"
"4408","Woody Allen","10000000","486434","83","Drama","September"
"4407","Oliver Stone","4500000","1500000","122","Drama,History,Thriller","Salvador"
"4406","John Ford","3200000","0","123","Drama,Western","Человек, который застрелил Либерти Вэланса"
"4404","F.W. Murnau","0","0","107","Drama,Fantasy,Horror","Faust: Eine deutsche Volkssage"
"4403","Roger Corman","270000","0","79","Drama,Horror","The Fall of the House of Usher"
"4402","Norman Taurog,Ishirô Honda","300000","0","88","Comedy,Sci-Fi","Dr. Goldfoot and the Bikini Machine"
"4399","Luis Buñuel","0","126","97","Crime,Drama","Le journal d'une femme de chambre"
"4397","Hal Needham,Ralph Bakshi","20000000","28078073","108","Action,Comedy","Cannonball Run II"
"4396","Hal Needham","18000000","72179579","95","Action,Comedy,Sport","The Cannonball Run"
"4395","Mario Monicelli","0","0","106","Comedy,Crime","I soliti ignoti"
"4394","William Asher","0","0","98","Comedy,Musical,Romance","Beach Blanket Bingo"
"4393","Woody Allen","10000000","1562749","81","Drama","Another Woman"
