movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"5477","Julio Medem","0","7640680","128","Drama,Romance","Люсия и секс"
"5476","Rick Rosenthal","13000000","37664855","90","Horror,Thriller","Хэллоуин: Воскрешение"
"5475","Costa-Gavras","0","83305","127","Crime,Drama,Thriller","Z"
"5472","Peter H. Hunt","4000000","0","141","Drama,Family,History","1776"
"5471","James Bridges","19000000","12918858","115","Drama,Romance","Perfect"
"5470","Anthony Asquith","0","0","95","Comedy,Drama","The Importance of Being Earnest"
"5468","Nathan Juran","0","0","82","Adventure,Family,Fantasy","20 миллионов миль до Земли"
"5466","Yvan Attal","4800000.0","5169438","95","Comedy,Drama,Romance","Моя жена - актриса"
"5465","Shunji Iwai","0","38082","146","Crime,Drama,Music","Все о Лили Чоу-Чоу"
"5464","Sam Mendes","80000000","181001478","117","Crime,Drama,Thriller","Проклятый путь"
"5463","Rob Bowman","60000000","82150183","101","Action,Adventure,Fantasy","Власть огня"
"5462","John Stainton","12000000","33082548","90","Action,Adventure,Comedy","Охотник на крокодилов: Схватка"
"5461","Sandra Goldbacher","0","369226","107","Drama","С тобой и без тебя"
"5460","Craig McCracken","11000000","16426471","73","Animation,Action,Adventure","Крутые девчонки"
"5459","Barry Sonnenfeld","140000000","445135288","88","Action,Adventure,Comedy","Люди в чёрном 2"
"5458","John Schultz","30000000","62274780","99","Comedy,Family,Fantasy","Как Майк"
"5456","Peter Markle","0","4412297","107","Adventure,Comedy,Western","Караван на восток"
"5455","Michael Lindsay-Hogg","0","5136759","103","Comedy,Crime,Drama","The Object of Beauty"
"5454","Peter MacDonald","10000000","40227006","89","Action,Comedy,Crime","Больше денег"
"5452","Tom Ropelewski","22000000","10340263","96","Comedy,Family,Romance","Уж кто бы говорил 3"
"5451","Anthony Abrams,Adam Larson Broder","0","308552","113","Comedy,Drama,Romance","Тыковка"
"5450","Nicole Holofcener","250000","4677852","91","Comedy,Drama,Romance","Обаятельная и привлекательная"
"5449","Steven Brill","50000000","171269535","96","Comedy,Romance","Миллионер поневоле"
"5448","Tuck Tucker","3000000","15249308","76","Animation,Adventure,Comedy","Арнольд!"
"5447","John Sayles","5600000","3369654","141","Drama,Romance","Солнечный штат"
"5446","Phillip Noyce","6000000","16220968","94","Adventure,Biography,Drama","Клетка для кроликов"
"5445","Steven Spielberg","102000000","358372926","145","Action,Crime,Mystery","Особое мнение"
"5444","Dean DeBlois,Chris Sanders","80000000","273147061","85","Animation,Adventure,Comedy","Лило и Стич"
"5443","Jesse Vaughan","15600000","13802599","91","Comedy,Drama,Romance","Суперстар"
"5442","Jeff Kanew","0","11128309","89","Action,Comedy,Crime","Детектив Варшавски"
"5440","John Ford","1600000","0","104","Western","She Wore a Yellow Ribbon"
"5438","Emilio Estevez","0","16247964","98","Action,Comedy,Crime","Men at Work"
"5437","Marshall Brickman","18000000","3900000","117","Sci-Fi,Thriller","The Manhattan Project"
"5435","Martin Ritt","5860000","0","111","Drama,Western","Hombre"
"5434","Anatole Litvak","0","1838","89","Drama,Film-Noir,Mystery","Sorry, Wrong Number"
"5433","Daniel Attias","7000000","12361866","95","Horror","Silver Bullet"
"5428","Tommy Chong,Cheech Marin","0","3772785","82","Comedy","Cheech & Chong's The Corsican Brothers"
"5427","Carl Gottlieb","0","15965924","91","Comedy,Romance","Caveman"
"5425","Jan Sverák","5000000","2381183","112","War,Drama,Action","Зияющая синева"
"5424","James Toback","5500000","56653","99","Comedy,Crime,Drama","Гарвардская тусовка"
"5423","Paul McGuigan","0","30915","103","Crime,Drama,Thriller","Гангстер номер 1"
"5422","Alan Taylor","0","1236182","108","Comedy,Drama,Romance","Новое платье императора"
"5421","Peter Care","12000000","2036599","104","Comedy,Drama","Опасные игры"
"5420","John Woo","115000000","77628265","134","Action,Drama,War","Говорящие с ветром"
"5419","Raja Gosnell","84000000","275679958","89","Adventure,Comedy,Family","Скуби-Ду"
"5418","Doug Liman","60000000","214034224","119","Action,Mystery,Thriller","Идентификация Борна"
"5417","Zacharias Kunuk","1450400.0","5204281","172","Drama","Быстрый бегун"
"5416","Finn Taylor","1500000","179751","99","Comedy,Drama,Mystery","Чериш"
"5415","Callie Khouri","27000000","73839240","116","Drama","Божественные тайны сестричек Я-Я"
"5414","Joel Schumacher","70000000","66200782","116","Action,Comedy,Thriller","Плохая компания"
