movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"5410","Douglas Trumbull","1000000","1104","89","Drama,Sci-Fi","Silent Running"
"5409","Dwight H. Little","10000000","14356479","95","Action,Crime,Drama","Беглый огонь"
"5404","David Hugh Jones","0","1083486","100","Biography,Drama,Romance","84 Charing Cross Road"
"5401","Malcolm D. Lee","25000000","41604473","86","Action,Comedy","Тайный брат"
"5400","Phil Alden Robinson","68000000","193921372","124","Action,Drama,Thriller","Цена страха"
"5398","Ralph Nelson","1100000","0","95","Drama,Sport","Requiem for a Heavyweight"
"5397","Howard Hawks","0","265","97","Comedy,Sci-Fi","Обезьяньи проделки"
"5391","Jill Sprecher","4500000","3706652","104","Drama","13 pазговоров об одном"
"5390","Roman Coppola","7000000","499891","88","Comedy,Drama,Sci-Fi","Агент «Стрекоза»"
"5389","Kelly Asbury,Lorna Cook","80000000","122563539","83","Animation,Adventure,Drama","Спирит: Душа прерий"
"5388","Christopher Nolan","46000000","113758770","118","Drama,Mystery,Thriller","Бессонница"
"5387","Michael Apted","38000000","51806184","115","Crime,Drama,Thriller","С меня хватит!"
"5385","Martin Scorsese","0","355174","117","Documentary,Biography,Music","The Last Waltz"
"5384","Robert Wise","1383578","0","120","Biography,Crime,Drama","I Want to Live!"
"5382","James Fargo","5000000","85196485","114","Action,Comedy","Every Which Way But Loose"
"5380","Oliver Parker","15000000","18009625","97","Comedy,Drama,Romance","Как важно быть серьёзным"
"5379","Henry Bean","1500000","1309316","98","Drama","Фанатик"
"5378","George Lucas","115000000","653780724","142","Action,Adventure,Fantasy","Звёздные войны: Эпизод II - Атака клонов"
"5377","Chris Weitz,Paul Weitz","30000000","130549455","101","Comedy,Drama,Romance","Мой мальчик"
"5375","George Sidney","2524315","1417","102","Comedy,Drama,History","The Harvey Girls"
"5373","Mikhail Kalatozov","0","32549","95","Drama,Romance,War","Летят журавли"
"5372","David Butler","0","631","101","Musical,Romance,Western","Calamity Jane"
"5365","Éric Rohmer","6240000.0","1128137","129","Drama,History,Romance","Роялистка"
"5364","Adrian Lyne","50000000","119137784","124","Drama,Romance,Thriller","Неверная"
"5363","Ed Decter","13000000","31167388","88","Comedy","Крутой парень"
"5361","Randal Kleiser","14000000","34793160","107","Adventure,Drama,Family","Белый клык"
"5358","Bob Rafelson","19000000","4011793","136","Adventure,Drama,History","Mountains of the Moon"
"5357","Charles Haid","0","21006361","108","Adventure,Family","Железная воля"
"5356","Bill Rebane","300000","293053","84","Horror,Sci-Fi","Вторжение гигантских пауков"
"5353","Milton Katselas","0","0","109","Comedy,Drama,Music","Butterflies Are Free"
"5349","Sam Raimi","139000000","825025036","121","Action,Adventure,Sci-Fi","Человек-паук"
"5348","Woody Allen","16000000","14569744","112","Comedy,Romance","Голливудский финал"
"5347","Scott Kalvert","10000000","6282446","96","Action,Drama","Дикая банда"
"5346","Zalman King","0","11060485","105","Drama,Romance","Дикая орхидея"
"5345","Robert M. Young","12000000","408839","120","Biography,Drama,History","Triumph of the Spirit"
"5341","Bob Fosse","0","0","111","Biography,Drama","Ленни"
"5339","Woody Allen","20000000","10555619","108","Comedy,Drama,Romance","Мужья и жены"
"5338","Peter Masterson","8000000","450726","95","Comedy,Drama,Romance","Full Moon in Blue Water"
"5337","Tom Mankiewicz","18000000","5546827","96","Comedy,Fantasy","Delirious"
"5334","Roger Donaldson","0","27627310","97","Comedy,Crime","Cadillac Man"
"5333","Jean-Pierre Melville","2800000.0","16065","98","Crime,Drama,Thriller","Bob le flambeur"
"5329","D.J. Caruso","18000000","1073198","103","Crime,Drama,Mystery","Море Солтона"
"5328","Christine Jeffs","0","492661","92","Drama,Romance","Дождь"
"5325","Stacy Peralta","0","1523090","91","Documentary,Sport","Парни на скейтах"
"5324","Stephen Herek","40000000","16872671","103","Comedy,Romance","Жизнь, или что-то вроде того"
"5323","James Isaac","11000000","17077882","92","Action,Horror,Sci-Fi","Джейсон X"
"5322","Bart Freundlich","2000000","103863","103","Drama","Странник"
"5321","Clare Peploe","5000000","501442","112","Comedy,Romance","Триумф любви"
"5319","Fabián Bielinsky","1500000","12413888","114","Crime,Drama,Thriller","Девять королев"
"5316","Michael Apted","0","15713204","119","Drama,Mystery,Romance","Энигма"
