movieId,Directors,Budget,Gross worldwide,Runtime,Genres,Title
"112138","Phil Lord,Christopher Miller","50000000","331333876","112","Action,Comedy,Crime","Мачо и ботан 2"
"112070","David Cronenberg","15000000","4510934","111","Comedy,Drama,Mystery","Звездная карта"
"112006","Nathan Greno,Byron Howard","0","0","6","Animation,Short,Adventure","Рапунцель: Счастлива навсегда"
"111921","Josh Boone","12000000","307168169","126","Drama,Romance","Виноваты звезды"
"111913","Hong Khaou","0","247377","83","Drama,Romance","Ритмично напевая"
"111844","Craig Moss","5500000","0","91","Action,Comedy,Drama","Крутые чуваки"
"111817","John Ridley","0","599840","118","Biography,Drama,Music","Джими Хендрикс"
"111800","Darren Stein","0","0","92","Comedy,Drama,Romance","Когда лучший друг - гей"
"111795","Craig Gillespie","25000000","38483455","124","Biography,Drama,Sport","Рука на миллион"
"111785","Christian T. Petersen","0","0","100","Action,Adventure,Fantasy","Хроники тьмы"
"111781","Christopher McQuarrie","150000000","682716636","131","Action,Adventure,Thriller","Миссия невыполнима: Племя изгоев"
"111759","Doug Liman","178000000","370570268","113","Action,Adventure,Sci-Fi","Грань будущего"
"111743","Seth MacFarlane","40000000","87189756","116","Comedy,Western","Миллион способов потерять голову"
"111732","Alejandro Jodorowsky","3000000","558636","133","Biography,Drama,Fantasy","Танец реальности"
"111680","Adam Rodgers","2500000","82993","99","Comedy,Romance","Миддлтон"
"111663","Jordan Rubin","0","54985","77","Comedy,Horror","Бобры-зомби"
"111659","Robert Stromberg","180000000","759853685","97","Action,Adventure,Drama","Малефисента"
"111622","John Carney","8000000","84142811","104","Comedy,Drama,Music","Хоть раз в жизни"
"111617","Frank Coraci","40000000","128006208","117","Comedy,Romance","Смешанные"
"111551","Derek Lee,Clif Prowse","0","121179","85","Horror,Mystery,Thriller","Пораженный"
"111443","Jon Favreau","11000000","50440695","114","Adventure,Comedy,Drama","Повар на колесах"
"111384","Jeremy Saulnier","420000","993313","90","Crime,Drama,Thriller","Катастрофа"
"111375","Steven Brill","0","8122990","95","Comedy","Блондинка в эфире"
"111364","Gareth Edwards","160000000","524978362","123","Action,Adventure,Sci-Fi","Годзилла"
"111362","Bryan Singer","200000000","746045700","132","Action,Adventure,Sci-Fi","Люди Икс: Дни минувшего будущего"
"111360","Luc Besson","40000000","469058574","89","Action,Sci-Fi,Thriller","Люси"
"111320","Andrew Erwin,Jon Erwin","5000000","10536956","98","Comedy","Ночь отдыха для мам"
"111146","Richard Rich","1000000","0","45","Animation,Adventure,Comedy","Альфа и Омега 3: Большие Волчьи Игры"
"111113","Nicholas Stoller","18000000","270665134","97","Comedy","Соседи. На тропе войны"
"110882","Steven Knight","2000000","5090608","85","Drama","Лок"
"110826","Camille Delamarre","28000000","71416730","90","Action,Crime,Thriller","13-й район: Кирпичные особняки"
"110781","Darrell Rooney,Lynne Southerland","0","0","79","Animation,Adventure,Comedy","Мулан 2"
"110773","Michael Tiddes","4000000","25358716","86","Comedy,Fantasy,Horror","Дом с паранормальными явлениями 2"
"110771","Nick Cassavetes","40000000","196710396","109","Comedy,Romance","Другая женщина"
"110746","BJ McDonnell","1169935","0","81","Action,Comedy,Horror","Топор 3"
"110730","Wally Pfister","100000000","103039258","119","Action,Drama,Sci-Fi","Превосходство"
"110718","0","0","0","0","0","0"
"110669","Tyler Measom,Justin Weinstein","0","180590","90","Documentary,Biography,Comedy","Честный лжец"
"110655","Carlos Saldanha","103000000","498781117","101","Animation,Adventure,Comedy","Рио 2"
"110611","Jim Mickle","0","1547630","109","Crime,Thriller","Холод в июле"
"110603","Harold Cronk","2000000","64676349","113","Adventure,Comedy,Drama","Бог не умер"
"110591","Mike Flanagan","5000000","44459951","104","Horror,Mystery,Thriller","Окулус"
"110586","John Michael McDonagh","0","16887741","102","Crime,Drama,Mystery","Голгофа"
"110553","Marc Webb","200000000","708982323","142","Action,Adventure,Sci-Fi","Новый Человек-паук: Высокое напряжение"
"110541","Albert Pyun","4500000","0","88","Action,Comedy,Romance","Вышиби мозги: История любви"
"110501","Gareth Evans","4500000","6566916","150","Action,Crime,Thriller","Рейд 2"
"110387","Errol Morris","0","301604","103","Documentary,Biography,History","Неизвестный известный"
"110350","Valve","150000","0","75","Documentary,Action","Бесплатная игра"
"110330","Bernardo Bertolucci","0","2593225","103","Drama","Ты и я"
"110297","James Bobin","50000000","80383113","107","Adventure,Comedy,Crime","Маппеты 2"
